"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
General Purpose,"2.2uF",=Value,Datasheet,https://www.vishay.com/docs/28548/vjw1bcbascomseries.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-vitramon/VJ1206V225MXJTW1BC/720-1793-1-ND/8324213,"","","","","","","","",CAP CER 2.2UF 16V Y5V 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:09.530000","","",Active,Vishay Vitramon,VJ1206V225MXJTW1BC,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"18986",Active,"0.20","",VJ,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"720-1793-1-ND","","","","","","","","","","",,capacitors\capacitor,Y5V (F),"0.041 (1.05mm)",±20%,"","2.2uF","16V"
Boardflex Sensitive,"2.2uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1206J225K4RAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1206J225K4RAC7800/399-20263-1-ND/9925705,"","","","","","","","",CAP CER 2.2UF 16V X7R 1206,"1206 (3216 Metric)","","Open Mode, Soft Termination",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:09.527000","","",Active,KEMET,C1206J225K4RAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18987",Active,"0.19","",SMD Comm X7R FO,"0.130 L x 0.063 W (3.30mm x 1.60mm)",DigiKey,"399-20263-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.043 (1.10mm)",±10%,"","2.2uF","16V"
General Purpose,"1000pF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1206YC102KAT2A/478-11965-1-ND/8573601,"","","","","","","","",CAP CER 1000PF 16V X7R 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:06.083000","","",Active,AVX Corporation,"1206YC102KAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18988",Active,"0.05","",-,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"478-11965-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.037 (0.94mm)",±10%,"","1000pF","16V"
General Purpose,"3300pF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/12061C332KAT2A/478-1520-1-ND/564552,"","","","","","","","",CAP CER 3300PF 100V X7R 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:06.080000","","",Active,AVX Corporation,"12061C332KAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18989",Active,"0.05","",-,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"478-1520-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.037 (0.94mm)",±10%,"","3300pF","100V"
Automotive,"0.047uF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c03e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GC331CD72W473KX03L/490-13998-1-ND/6155828,"","","","","","","","",CAP CER 0.047UF 450V X7T 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:09.520000","","",Active,Murata Electronics,GC331CD72W473KX03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18990",Active,"0.12",AEC-Q200,GC3,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"490-13998-1-ND","","","","","","","","","","",,capacitors\capacitor,X7T,"0.047 (1.20mm)",±10%,"","0.047uF","450V"
General Purpose,"680pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216CH2J681J085AA/445-11668-1-ND/3953334,"","","","","","","","",CAP CER 680PF 630V CH 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:06.077000","","",Active,TDK Corporation,C3216CH2J681J085AA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"18991",Active,"0.05","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-11668-1-ND","","","","","","","","","","",,capacitors\capacitor,CH,"0.039 (1.00mm)",±5%,"","680pF","630V"
Boardflex Sensitive,"1uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1206J105K3RAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1206J105K3RAC7800/399-20252-1-ND/9925694,"","","","","","","","",CAP CER 1UF 25V X7R 1206,"1206 (3216 Metric)","","Open Mode, Soft Termination",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:09.503000","","",Active,KEMET,C1206J105K3RAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18992",Active,"0.17","",SMD Comm X7R FO,"0.130 L x 0.063 W (3.30mm x 1.60mm)",DigiKey,"399-20252-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.043 (1.10mm)",±10%,"","1uF","25V"
General Purpose,"10000pF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/12061C103MAT2A/478-3784-1-ND/1116482,"","","","","","","","",CAP CER 10000PF 100V X7R 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:06.053000","","",Active,AVX Corporation,"12061C103MAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",CutTape,"18993",Active,"0.30","",-,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"478-3784-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.037 (0.94mm)",±20%,"","10000pF","100V"
General Purpose,"1000pF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/12063C102MAT2A/478-11941-1-ND/8573577,"","","","","","","","",CAP CER 1000PF 25V X7R 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:06.050000","","",Active,AVX Corporation,"12063C102MAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18994",Active,"0.05","",-,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"478-11941-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.037 (0.94mm)",±20%,"","1000pF","25V"
"Automotive, Boardflex Sensitive","4700pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1206X472JBGACAUTO.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1206X472JBGACAUTO/399-12261-1-ND/5414864,"","","","","","","","",CAP CER 4700PF 630V C0G/NP0 1206,"1206 (3216 Metric)","","Low ESL, Soft Termination, High Voltage",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:09.497000","","",Active,KEMET,C1206X472JBGACAUTO,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18995",Active,"0.22",AEC-Q200,SMD Auto C0G HV Flex,"0.130 L x 0.063 W (3.30mm x 1.60mm)",DigiKey,"399-12261-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.043 (1.10mm)",±5%,"","4700pF","630V"
General Purpose,"10uF",=Value,Datasheet,http://www.yuden.co.jp/productdata/catalog/mlcc06_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/EMK316BJ106MD-T/587-4881-1-ND/6563724,"","","","","","","","",CAP CER 10UF 16V X5R 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:06.047000","","",Active,Taiyo Yuden,EMK316BJ106MD-T,"1","Surface Mount, MLCC",-55°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"18996",Active,"0.05","",M,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"587-4881-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.037 (0.95mm)",±20%,"","10uF","16V"
Boardflex Sensitive,"4700pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1206X472JBGAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1206X472JBGAC7800/399-12257-1-ND/5414860,"","","","","","","","",CAP CER 4700PF 630V C0G/NP0 1206,"1206 (3216 Metric)","","Low ESL, Soft Termination, High Voltage",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:09.493000","","",Active,KEMET,C1206X472JBGAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18997",Active,"0.23","",SMD Comm C0G HV Flex,"0.130 L x 0.063 W (3.30mm x 1.60mm)",DigiKey,"399-12257-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.043 (1.10mm)",±5%,"","4700pF","630V"
General Purpose,"470pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216CH2J471J085AA/445-11660-1-ND/3953326,"","","","","","","","",CAP CER 470PF 630V CH 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:06.040000","","",Active,TDK Corporation,C3216CH2J471J085AA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1206 (3216 Metric)",TapeAndReel,"18998",Active,"0.05","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-11660-1-ND","","","","","","","","","","",,capacitors\capacitor,CH,"0.039 (1.00mm)",±5%,"","470pF","630V"
General Purpose,"68pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1206C680JGGAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1206C680JGGAC7800/399-15131-1-ND/7382680,"","","","","","","","",CAP CER 68PF 2KV C0G/NP0 1206,"1206 (3216 Metric)","","Low ESL, High Voltage",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:09.477000","","",Active,KEMET,C1206C680JGGAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"18999",Active,"0.32","",SMD Comm C0G HV,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"399-15131-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.043 (1.10mm)",±5%,"","68pF","2000V (2kV)"
General Purpose,"12pF",=Value,Datasheet,http://datasheets.avx.com/C0GNP0-Dielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/12065A120JAT2A/478-1469-1-ND/564501,"","","","","","","","",CAP CER 12PF 50V C0G/NP0 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:06.033000","","",Active,AVX Corporation,"12065A120JAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"19000",Active,"0.05","",-,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"478-1469-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.037 (0.94mm)",±5%,"","12pF","50V"
Boardflex Sensitive,"0.22uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1206X224J5RAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1206X224J5RAC7800/399-20329-1-ND/9925771,"","","","","","","","",CAP CER 0.22UF 50V X7R 1206,"1206 (3216 Metric)","",Soft Termination,,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:09.453000","","",Active,KEMET,C1206X224J5RAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"19001",Active,"0.33","",SMD Comm X7R Flex,"0.130 L x 0.063 W (3.30mm x 1.60mm)",DigiKey,"399-20329-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.043 (1.10mm)",±5%,"","0.22uF","50V"
"Bypass, Decoupling","0.22uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1206C224J5RACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1206C224J5RACTU/399-1252-1-ND/411527,"","","","","","","","",CAP CER 0.22UF 50V X7R 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:06.013000","","",Active,KEMET,C1206C224J5RACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"19002",Active,"0.10","",SMD Comm X7R,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"399-1252-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.039 (1.00mm)",±5%,"","0.22uF","50V"
General Purpose,"560pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1206C561FCGACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1206C561FCGACTU/399-7211-1-ND/3439547,"","","","","","","","",CAP CER 560PF 500V C0G/NP0 1206,"1206 (3216 Metric)","","Low ESL, High Voltage",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:09.440000","","",Active,KEMET,C1206C561FCGACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"19003",Active,"0.33","",SMD Comm C0G HV,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"399-7211-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.043 (1.10mm)",±1%,"","560pF","500V"
General Purpose,"4700pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216C0G2J472J085AA/445-14643-1-ND/3956309,"","","","","","","","",CAP CER 4700PF 630V C0G 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:06.010000","","",Active,TDK Corporation,C3216C0G2J472J085AA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"19004",Active,"0.10","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-14643-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.039 (1.00mm)",±5%,"","4700pF","630V"
Boardflex Sensitive,"100pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1206X101KCRAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1206X101KCRAC7800/399-C1206X101KCRAC7800CT-ND/10483118,"","","","","","","","",CE SMD 1206 100PF 10% 500V X7R F,"1206 (3216 Metric)","","Low ESL, Soft Termination, High Voltage",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:09.420000","","",Active,KEMET,C1206X101KCRAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"19005",Active,"0.34","",SMD Comm X7R HV Flex,"0.130 L x 0.063 W (3.30mm x 1.60mm)",DigiKey,"399-C1206X101KCRAC7800CT-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.047 (1.20mm)",±10%,"","100pF","500V"
"Bypass, Decoupling","330pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1206C331K5RAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1206C331K5RAC7800/399-15107-1-ND/7382656,"","","","","","","","",CAP CER 330PF 50V X7R 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:06.003000","","",Active,KEMET,C1206C331K5RAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"19006",Active,"0.13","",SMD Comm X7R,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"399-15107-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.035 (0.88mm)",±10%,"","330pF","50V"
"Bypass, Decoupling","2.2uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1206C225J4RACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1206C225J4RAC7800/399-13200-1-ND/5879354,"","","","","","","","",CAP CER 2.2UF 16V X7R 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:09.407000","","",Active,KEMET,C1206C225J4RAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"19007",Active,"0.35","",SMD Comm X7R,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"399-13200-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.043 (1.10mm)",±5%,"","2.2uF","16V"
General Purpose,"39pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1206C390J1GACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1206C390J1GACTU/399-9352-1-ND/3522870,"","","","","","","","",CAP CER 39PF 100V C0G/NP0 1206,"1206 (3216 Metric)","",Low ESL,,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:06","","",Active,KEMET,C1206C390J1GACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"19008",Active,"0.10","",SMD Comm C0G,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"399-9352-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.035 (0.88mm)",±5%,"","39pF","100V"
General Purpose,"220pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1206C221K2GACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1206C221K2GAC7800/399-14666-1-ND/7103958,"","","","","","","","",CAP CER 220PF 200V NP0 1206,"1206 (3216 Metric)","",Low ESL,,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:05.997000","","",Active,KEMET,C1206C221K2GAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"19009",Active,"0.13","",SMD Comm C0G,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"399-14666-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.035 (0.88mm)",±10%,"","220pF","200V"
"Automotive, Boardflex Sensitive","1uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1206X105K3RAC3316.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1206X105K3RAC3316/399-C1206X105K3RAC3316CT-ND/10315825,"","","","","","","","",CAP CER 1206 1UF 25V X7R,"1206 (3216 Metric)","",Soft Termination,,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:09.397000","","",Active,KEMET,C1206X105K3RAC3316,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"19010",Active,"0.35",AEC-Q200,SMD Auto X7R VW80808,"0.130 L x 0.063 W (3.30mm x 1.60mm)",DigiKey,"399-C1206X105K3RAC3316CT-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.047 (1.20mm)",±10%,"","1uF","25V"
General Purpose,"390pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1206C391J2GACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1206C391J2GACTU/399-9354-1-ND/3522872,"","","","","","","","",CAP CER 390PF 200V C0G/NP0 1206,"1206 (3216 Metric)","",Low ESL,,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:05.990000","","",Active,KEMET,C1206C391J2GACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"19011",Active,"0.11","",SMD Comm C0G,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"399-9354-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.035 (0.88mm)",±5%,"","390pF","200V"
"Automotive, Boardflex Sensitive","1000pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1206X102KBRACAUTO.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1206X102KBRACAUTO/399-16450-1-ND/7803642,"","","","","","","","",CAP CER 1000PF 630V X7R 1206 AUT,"1206 (3216 Metric)","","Soft Termination, High Voltage",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:09.380000","","",Active,KEMET,C1206X102KBRACAUTO,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"19012",Active,"0.36",AEC-Q200,SMD Auto X7R HV Flex,"0.130 L x 0.063 W (3.30mm x 1.60mm)",DigiKey,"399-16450-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.047 (1.20mm)",±10%,"","1000pF","630V"
General Purpose,"47pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1206C470J1GACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1206C470J1GACTU/399-6787-1-ND/3307192,"","","","","","","","",CAP CER 47PF 100V C0G/NP0 1206,"1206 (3216 Metric)","",Low ESL,,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:05.987000","","",Active,KEMET,C1206C470J1GACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"19013",Active,"0.10","",SMD Comm C0G,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"399-6787-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.035 (0.88mm)",±5%,"","47pF","100V"
General Purpose,"10000pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1206C103J5GACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1206C103J5GACTU/399-11177-1-ND/4357903,"","","","","","","","",CAP CER 10000PF 50V C0G/NP0 1206,"1206 (3216 Metric)","",Low ESL,,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:09.360000","","",Active,KEMET,C1206C103J5GACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"19014",Active,"0.38","",SMD Comm C0G,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"399-11177-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.043 (1.10mm)",±5%,"","10000pF","50V"
"Bypass, Decoupling","2.2uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1206C225J5RAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1206C225J5RAC7800/399-13297-1-ND/5879267,"","","","","","","","",CAP CER 2.2UF 50V X7R 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:09.347000","","",Active,KEMET,C1206C225J5RAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"19015",Active,"0.39","",SMD Comm X7R,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"399-13297-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.043 (1.10mm)",±5%,"","2.2uF","50V"
General Purpose,"180pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM31A5C2J181JW01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM31A5C2J181JW01D/490-12765-1-ND/5797734,"","","","","","","","",CAP CER 180PF 630V C0G/NP0 1206,"1206 (3216 Metric)","","",,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:05.983000","","",Active,Murata Electronics,GRM31A5C2J181JW01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"19016",Active,"0.10","",GRM,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"490-12765-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.039 (1.00mm)",±5%,"","180pF","630V"
General Purpose,"0.047uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1206C473J5GACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1206C473J5GAC7800/399-15580-1-ND/7386978,"","","","","","","","",CAP CER 0.047UF 50V NP0 1206,"1206 (3216 Metric)","",Low ESL,,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:09.340000","","",Active,KEMET,C1206C473J5GAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1206 (3216 Metric)",TapeAndReel,"19017",Active,"0.39","",SMD Comm C0G,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"399-15580-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.047 (1.20mm)",±5%,"","0.047uF","50V"
General Purpose,"3900pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_hightemp_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3216NP02J392J085AA/445-172530-1-ND/4990072,"","","","","","","","",CAP CER 3900PF 630V NP0 1206,"1206 (3216 Metric)","",High Temperature,,,,"C1206N,C1206L,C1206M",,,"","2020-09-02 01:05:05.980000","","",Active,TDK Corporation,C3216NP02J392J085AA,"1","Surface Mount, MLCC",-55°C ~ 150°C,"1206 (3216 Metric)",TapeAndReel,"19018",Active,"0.11","",C,"0.126 L x 0.063 W (3.20mm x 1.60mm)",DigiKey,"445-172530-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.039 (1.00mm)",±5%,"","3900pF","630V"
