"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
General Purpose,"0.47uF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18125C474JAT2A/478-10927-1-ND/7536435,"","","","","","","","",CAP CER 0.47UF 50V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:54.567000","","",Active,AVX Corporation,"18125C474JAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.32","",-,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"478-10927-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.040 (1.02mm)",±5%,"","0.47uF","50V"
General Purpose,"0.27uF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18125C274KAT2A/478-10926-1-ND/7536434,"","","","","","","","",CAP CER 0.27UF 50V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:54.563000","","",Active,AVX Corporation,"18125C274KAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.38","",-,"0.180 L x 0.126 W (4.57mm x 3.20mm)",DigiKey,"478-10926-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.040 (1.02mm)",±10%,"","0.27uF","50V"
General Purpose,"0.47uF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18125C474MAT2A/478-3827-1-ND/1116526,"","","","","","","","",CAP CER 0.47UF 50V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:54.560000","","",Active,AVX Corporation,"18125C474MAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.47","",-,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"478-3827-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.040 (1.02mm)",±20%,"","0.47uF","50V"
General Purpose,"10uF",=Value,Datasheet,http://datasheets.avx.com/cx5r.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18123D106MAT2A/478-10923-1-ND/7536470,"","","","","","","","",CAP CER 10UF 25V X5R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:54.540000","","",Active,AVX Corporation,"18123D106MAT2A","1","Surface Mount, MLCC",-55°C ~ 85°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.57","",-,"0.180 L x 0.126 W (4.57mm x 3.20mm)",DigiKey,"478-10923-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.040 (1.02mm)",±20%,"","10uF","25V"
General Purpose,"1uF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18121C105MAT2A/478-12875-1-ND/9949427,"","","","","","","","",CAP CER 1UF 100V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:54.520000","","",Active,AVX Corporation,"18121C105MAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.66","",-,"0.180 L x 0.126 W (4.57mm x 3.20mm)",DigiKey,"478-12875-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.040 (1.02mm)",±20%,"","1uF","100V"
Boardflex Sensitive,"1uF",=Value,Datasheet,http://datasheets.avx.com/FlexitermMLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18121C105MAZ2A/478-11994-1-ND/8573630,"","","","","","","","",CAP CER 1UF 100V X7R 1812,"1812 (4532 Metric)","",Soft Termination,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:54.503000","","",Active,AVX Corporation,"18121C105MAZ2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.86","",FLEXITERM®,"0.180 L x 0.126 W (4.57mm x 3.20mm)",DigiKey,"478-11994-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.040 (1.02mm)",±20%,"","1uF","100V"
General Purpose,"2200pF",=Value,Datasheet,http://datasheets.avx.com/C0GNP0-Dielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18127A222JAT2A/478-10929-1-ND/7536225,"","","","","","","","",CAP CER 2200PF 500V NP0 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:54.500000","","",Active,AVX Corporation,"18127A222JAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.41","",-,"0.180 L x 0.126 W (4.57mm x 3.20mm)",DigiKey,"478-10929-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.040 (1.02mm)",±5%,"","2200pF","500V"
General Purpose,"0.22uF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18121C224JAT2A/478-10918-1-ND/7536427,"","","","","","","","",CAP CER 0.22UF 100V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:54.483000","","",Active,AVX Corporation,"18121C224JAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.37","",-,"0.180 L x 0.126 W (4.57mm x 3.20mm)",DigiKey,"478-10918-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.040 (1.02mm)",±5%,"","0.22uF","100V"
General Purpose,"10000pF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18127C103KAT2A/478-11642-1-ND/8564200,"","","","","","","","",CAP CER 10000PF 500V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:54.480000","","",Active,AVX Corporation,"18127C103KAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.39","",-,"0.180 L x 0.126 W (4.57mm x 3.20mm)",DigiKey,"478-11642-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.040 (1.02mm)",±10%,"","10000pF","500V"
"Automotive, Boardflex Sensitive","2.2uF",=Value,Datasheet,http://datasheets.avx.com/FlexitermMLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18121C225K4Z2A/478-12876-1-ND/9949428,"","","","","","","","",CAP CER 2.2UF 100V X7R 1812,"1812 (4532 Metric)","",Soft Termination,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:54.463000","","",Active,AVX Corporation,"18121C225K4Z2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"1.47",AEC-Q200,FLEXITERM®,"0.180 L x 0.126 W (4.57mm x 3.20mm)",DigiKey,"478-12876-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.040 (1.02mm)",±10%,"","2.2uF","100V"
Boardflex Sensitive,"0.1uF",=Value,Datasheet,http://datasheets.avx.com/FlexitermMLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18125C104KAZ2A/478-6388-1-ND/2512224,"","","","","","","","",CAP CER 0.1UF 50V X7R 1812,"1812 (4532 Metric)","",Soft Termination,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:54.460000","","",Active,AVX Corporation,"18125C104KAZ2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.36","",FLEXITERM®,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"478-6388-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.040 (1.02mm)",±10%,"","0.1uF","50V"
General Purpose,"0.22uF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18125C224MAT2A/478-12879-1-ND/9949396,"","","","","","","","",CAP CER 0.22UF 50V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:54.457000","","",Active,AVX Corporation,"18125C224MAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.36","",-,"0.180 L x 0.126 W (4.57mm x 3.20mm)",DigiKey,"478-12879-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.040 (1.02mm)",±20%,"","0.22uF","50V"
General Purpose,"0.68uF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18121C684KAT2A/478-11637-1-ND/8564195,"","","","","","","","",CAP CER 0.68UF 100V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:54.453000","","",Active,AVX Corporation,"18121C684KAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.50","",-,"0.180 L x 0.126 W (4.57mm x 3.20mm)",DigiKey,"478-11637-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.040 (1.02mm)",±10%,"","0.68uF","100V"
General Purpose,"0.22uF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18121C224MAT2A/478-10919-1-ND/7536428,"","","","","","","","",CAP CER 0.22UF 100V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:54.450000","","",Active,AVX Corporation,"18121C224MAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.38","",-,"0.180 L x 0.126 W (4.57mm x 3.20mm)",DigiKey,"478-10919-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.040 (1.02mm)",±20%,"","0.22uF","100V"
General Purpose,"0.039uF",=Value,Datasheet,http://datasheets.avx.com/C0GNP0-Dielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18125A393JAT2A/478-11638-1-ND/8564196,"","","","","","","","",CAP CER 0.039UF 50V NP0 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:54.427000","","",Active,AVX Corporation,"18125A393JAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.88","",-,"0.180 L x 0.126 W (4.57mm x 3.20mm)",DigiKey,"478-11638-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.040 (1.02mm)",±5%,"","0.039uF","50V"
General Purpose,"6800pF",=Value,Datasheet,http://datasheets.avx.com/C0GNP0-Dielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18122A682GAT2A/478-11997-1-ND/8573633,"","","","","","","","",CAP CER 6800PF 200V NP0 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:54.423000","","",Active,AVX Corporation,"18122A682GAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.92","",-,"0.180 L x 0.126 W (4.57mm x 3.20mm)",DigiKey,"478-11997-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.040 (1.02mm)",±2%,"","6800pF","200V"
General Purpose,"10000pF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18121C103KAT2A/478-12874-1-ND/9949394,"","","","","","","","",CAP CER 10000PF 100V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:54.420000","","",Active,AVX Corporation,"18121C103KAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.24","",-,"0.180 L x 0.126 W (4.57mm x 3.20mm)",DigiKey,"478-12874-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.040 (1.02mm)",±10%,"","10000pF","100V"
General Purpose,"0.22uF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18125C224KAT2A/478-11640-1-ND/8564198,"","","","","","","","",CAP CER 0.22UF 50V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:54.417000","","",Active,AVX Corporation,"18125C224KAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.23","",-,"0.180 L x 0.126 W (4.57mm x 3.20mm)",DigiKey,"478-11640-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.040 (1.02mm)",±10%,"","0.22uF","50V"
General Purpose,"2200pF",=Value,Datasheet,http://datasheets.avx.com/C0GNP0-Dielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18122A222JAT2A/478-10921-1-ND/7536430,"","","","","","","","",CAP CER 2200PF 200V NP0 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:54.413000","","",Active,AVX Corporation,"18122A222JAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.34","",-,"0.180 L x 0.126 W (4.57mm x 3.20mm)",DigiKey,"478-10921-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.040 (1.02mm)",±5%,"","2200pF","200V"
Boardflex Sensitive,"4.7uF",=Value,Datasheet,http://datasheets.avx.com/FlexitermMLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18125C475KAZ2A/478-10928-1-ND/7536460,"","","","","","","","",CAP CER 4.7UF 50V X7R 1812,"1812 (4532 Metric)","",Soft Termination,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:54.393000","","",Active,AVX Corporation,"18125C475KAZ2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"1.44","",FLEXITERM®,"0.180 L x 0.126 W (4.57mm x 3.20mm)",DigiKey,"478-10928-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.040 (1.02mm)",±10%,"","4.7uF","50V"
Boardflex Sensitive,"0.47uF",=Value,Datasheet,http://datasheets.avx.com/FlexitermMLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18125C474KAZ2A/478-3593-1-ND/1024946,"","","","","","","","",CAP CER 0.47UF 50V X7R 1812,"1812 (4532 Metric)","",Soft Termination,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:54.390000","","",Active,AVX Corporation,"18125C474KAZ2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.51","",FLEXITERM®,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"478-3593-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.040 (1.02mm)",±10%,"","0.47uF","50V"
General Purpose,"0.022uF",=Value,Datasheet,http://datasheets.avx.com/C0GNP0-Dielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18125A223FAT2A/478-10924-1-ND/7536432,"","","","","","","","",CAP CER 0.022UF 50V NP0 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:54.383000","","",Active,AVX Corporation,"18125A223FAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"1.67","",-,"0.180 L x 0.126 W (4.57mm x 3.20mm)",DigiKey,"478-10924-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.040 (1.02mm)",±1%,"","0.022uF","50V"
General Purpose,"1uF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/18121C105JAT2A/478-11651-1-ND/8564209,"","","","","","","","",CAP CER 1UF 100V X7R 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:10:54.363000","","",Active,AVX Corporation,"18121C105JAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"1.27","",-,"0.180 L x 0.126 W (4.57mm x 3.20mm)",DigiKey,"478-11651-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.040 (1.02mm)",±5%,"","1uF","100V"
General Purpose,"0.1uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C4532C0G2A104J320KA/445-2356-1-ND/789865,"","","","","","","","",CAP CER 0.1UF 100V C0G 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:13.877000","","",Active,TDK Corporation,C4532C0G2A104J320KA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.69","",C,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"445-2356-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.138 (3.50mm)",±5%,"","0.1uF","100V"
General Purpose,"0.1uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C4532CH2E104J320KN/445-15489-1-ND/4278662,"","","","","","","","",CAP CER 0.1UF 250V CH 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:13.873000","","",Active,TDK Corporation,C4532CH2E104J320KN,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.88","",C,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"445-15489-1-ND","","","","","","","","","","",,capacitors\capacitor,CH,"0.138 (3.50mm)",±5%,"","0.1uF","250V"
General Purpose,"0.022uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C4532CH2J223J320KA/445-11932-1-ND/3953598,"","","","","","","","",CAP CER 0.022UF 630V CH 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:13.867000","","",Active,TDK Corporation,C4532CH2J223J320KA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.93","",C,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"445-11932-1-ND","","","","","","","","","","",,capacitors\capacitor,CH,"0.138 (3.50mm)",±5%,"","0.022uF","630V"
General Purpose,"0.068uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C4532CH2W683J320KA/445-15495-1-ND/4278668,"","","","","","","","",CAP CER 0.068UF 450V CH 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:13.863000","","",Active,TDK Corporation,C4532CH2W683J320KA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.96","",C,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"445-15495-1-ND","","","","","","","","","","",,capacitors\capacitor,CH,"0.138 (3.50mm)",±5%,"","0.068uF","450V"
Automotive,"0.068uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_hightemp_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA8R4NP02W683J320KA/445-172621-1-ND/4990162,"","","","","","","","",CAP CER 0.068UF 450V NP0 1812,"1812 (4532 Metric)","",High Temperature,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:13.860000","","",Active,TDK Corporation,CGA8R4NP02W683J320KA,"1","Surface Mount, MLCC",-55°C ~ 150°C,"1812 (4532 Metric)",TapeAndReel,Active,"1.04",AEC-Q200,CGA,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"445-172621-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.138 (3.50mm)",±5%,"","0.068uF","450V"
Boardflex Sensitive,"0.22uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C4532X7T2J224K200KE/445-8872-1-ND/3283718,"","","","","","","","",CAP CER 0.22UF 630V X7T 1812,"1812 (4532 Metric)","",Soft Termination,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:13.857000","","",Active,TDK Corporation,C4532X7T2J224K200KE,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.53","",C,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"445-8872-1-ND","","","","","","","","","","",,capacitors\capacitor,X7T,"0.126 (3.20mm)",±10%,"","0.22uF","630V"
General Purpose,"0.22uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C4532C0G1H224J320KA/445-2709-1-ND/970534,"","","","","","","","",CAP CER 0.22UF 50V C0G 1812,"1812 (4532 Metric)","",Low ESL,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:13.853000","","",Active,TDK Corporation,C4532C0G1H224J320KA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.88","",C,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"445-2709-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.138 (3.50mm)",±5%,"","0.22uF","50V"
Automotive,"0.1uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA8R2C0G2A104J320KA/445-7895-1-ND/2781399,"","","","","","","","",CAP CER 0.1UF 100V C0G 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:13.830000","","",Active,TDK Corporation,CGA8R2C0G2A104J320KA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.73",AEC-Q200,CGA,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"445-7895-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.126 (3.20mm)",±5%,"","0.1uF","100V"
Automotive,"0.22uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA8R2C0G1H224J320KA/445-7892-1-ND/2781396,"","","","","","","","",CAP CER 0.22UF 50V C0G 1812,"1812 (4532 Metric)","","",,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:13.810000","","",Active,TDK Corporation,CGA8R2C0G1H224J320KA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.52",AEC-Q200,CGA,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"445-7892-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.126 (3.20mm)",±5%,"","0.22uF","50V"
Boardflex Sensitive,"1uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C4532X7T2E105K250KE/445-8874-1-ND/3283754,"","","","","","","","",CAP CER 1UF 250V X7T 1812,"1812 (4532 Metric)","",Soft Termination,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:13.807000","","",Active,TDK Corporation,C4532X7T2E105K250KE,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.71","",C,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"445-8874-1-ND","","","","","","","","","","",,capacitors\capacitor,X7T,"0.126 (3.20mm)",±10%,"","1uF","250V"
Boardflex Sensitive,"0.47uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C4532X7T2W474K230KE/445-8873-1-ND/3283756,"","","","","","","","",CAP CER 0.47UF 450V X7T 1812,"1812 (4532 Metric)","",Soft Termination,,,,"C1812N,C1812L,C1812M",,,"","2020-09-02 01:11:13.800000","","",Active,TDK Corporation,C4532X7T2W474K230KE,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1812 (4532 Metric)",TapeAndReel,Active,"0.75","",C,"0.177 L x 0.126 W (4.50mm x 3.20mm)",DigiKey,"445-8873-1-ND","","","","","","","","","","",,capacitors\capacitor,X7T,"0.126 (3.20mm)",±10%,"","0.47uF","450V"
