"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Current - Collector Cutoff (Max)","Current - Collector (Ic) (Max)","DC Current Gain (hFE) (Min) @ Ic, Vce","Description","Device Package","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Frequency - Transition","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Power - Max","Price","Series","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Transistor Type","Type","Value","Vce Saturation (Max) @ Ib, Ic","Voltage - Collector Emitter Breakdown (Max)"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BF840.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BF840215/1727-4923-1-ND/2531455,"","","","","","","","","100nA (ICBO)","25mA","67 @ 1mA, 10V",TRANS NPN 40V 0.025A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","380MHz","2020-09-02 01:30:11.673000",Active,Nexperia USA Inc.,"BF840,215","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"351",Active,"250mW","0.11","Automotive, AEC-Q101",DigiKey,"1727-4923-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","","40V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BF820_BF822.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BF820235/1727-5476-1-ND/2698022,"","","","","","","","","10nA (ICBO)","50mA","50 @ 25mA, 20V",TRANS NPN 300V 0.05A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","60MHz","2020-09-02 01:30:11.677000",Active,Nexperia USA Inc.,"BF820,235","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"352",Active,"250mW","0.07","Automotive, AEC-Q101",DigiKey,"1727-5476-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","600mV @ 5mA, 30mA","300V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BF820_BF822.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BF820215/1727-4921-1-ND/2531453,"","","","","","","","","10nA (ICBO)","50mA","50 @ 25mA, 20V",TRANS NPN 300V 0.05A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","60MHz","2020-09-02 01:30:11.680000",Active,Nexperia USA Inc.,"BF820,215","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"353",Active,"250mW","0.10","Automotive, AEC-Q101",DigiKey,"1727-4921-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","600mV @ 5mA, 30mA","300V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PBSS4350T.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PBSS4350T215/1727-5113-1-ND/2531697,"","","","","","","","","100nA (ICBO)","2A","300 @ 1A, 2V",TRANS NPN 50V 2A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","100MHz","2020-09-02 01:30:11.683000",Active,Nexperia USA Inc.,"PBSS4350T,215","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"354",Active,"540mW","0.07",-,DigiKey,"1727-5113-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","370mV @ 300mA, 3A","50V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PBSS4140T.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PBSS4140T235/1727-5743-1-ND/2697981,"","","","","","","","","100nA","1A","300 @ 500mA, 5V",TRANS NPN 40V 1A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","150MHz","2020-09-02 01:30:11.687000",Active,Nexperia USA Inc.,"PBSS4140T,235","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"355",Active,"450mW","0.08",-,DigiKey,"1727-5743-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","500mV @ 100mA, 1A","40V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PBSS4140T.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PBSS4140T215/1727-3897-1-ND/1624335,"","","","","","","","","100nA","1A","300 @ 500mA, 5V",TRANS NPN 40V 1A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","150MHz","2020-09-02 01:30:11.690000",Active,Nexperia USA Inc.,"PBSS4140T,215","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"356",Active,"450mW","0.09",-,DigiKey,"1727-3897-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","500mV @ 100mA, 1A","40V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BSR13_BSR14.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BSR14215/1727-4933-1-ND/2531512,"","","","","","","","","10nA (ICBO)","800mA","100 @ 150mA, 10V",TRANS NPN 40V 0.8A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","300MHz","2020-09-02 01:30:11.697000",Active,Nexperia USA Inc.,"BSR14,215","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"357",Active,"250mW","0.09","Automotive, AEC-Q101",DigiKey,"1727-4933-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","1V @ 50mA, 500mA","40V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BCW60.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BCW60B215/1727-4904-1-ND/2531408,"","","","","","","","","20nA (ICBO)","100mA","180 @ 2mA, 5V",TRANS NPN 32V 0.1A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","250MHz","2020-09-02 01:30:11.717000",Active,Nexperia USA Inc.,"BCW60B,215","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"358",Active,"250mW","0.04","Automotive, AEC-Q101",DigiKey,"1727-4904-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","550mV @ 1.25mA, 50mA","32V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PMBTA42.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PMBTA42215/1727-2964-1-ND/763520,"","","","","","","","","100nA (ICBO)","100mA","40 @ 30mA, 10V",TRANS NPN 300V 0.1A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","50MHz","2020-09-02 01:30:11.720000",Active,Nexperia USA Inc.,"PMBTA42,215","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"359",Active,"250mW","0.04","Automotive, AEC-Q101",DigiKey,"1727-2964-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","500mV @ 2mA, 20mA","300V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PMBTA42.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PMBTA42235/1727-8538-1-ND/10061275,"","","","","","","","","100nA (ICBO)","100mA","40 @ 30mA, 10V",TRANS NPN 300V 0.1A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","50MHz","2020-09-02 01:30:11.737000",Active,Nexperia USA Inc.,"PMBTA42,235","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"360",Active,"250mW","0.03","Automotive, AEC-Q101",DigiKey,"1727-8538-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","500mV @ 2mA, 20mA","300V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PMBTA42.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PMBTA42185/1727-8537-1-ND/10061274,"","","","","","","","","100nA (ICBO)","100mA","40 @ 30mA, 10V",TRANS NPN 300V 0.1A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","50MHz","2020-09-02 01:30:11.753000",Active,Nexperia USA Inc.,"PMBTA42,185","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"361",Active,"250mW","0.04","Automotive, AEC-Q101",DigiKey,"1727-8537-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","500mV @ 2mA, 20mA","300V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BCW60.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BCW60D215/1727-4905-1-ND/2531409,"","","","","","","","","20nA (ICBO)","100mA","380 @ 2mA, 5V",TRANS NPN 32V 0.1A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","250MHz","2020-09-02 01:30:11.757000",Active,Nexperia USA Inc.,"BCW60D,215","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"362",Active,"250mW","0.04","Automotive, AEC-Q101",DigiKey,"1727-4905-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","550mV @ 1.25mA, 50mA","32V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BC849_BC850.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BC849C235/1727-8487-1-ND/10061224,"","","","","","","","","15nA (ICBO)","100mA","420 @ 2mA, 5V",TRANS NPN 30V 0.1A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","100MHz","2020-09-02 01:30:11.760000",Active,Nexperia USA Inc.,"BC849C,235","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"363",Active,"250mW","0.03","Automotive, AEC-Q101",DigiKey,"1727-8487-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","600mV @ 5mA, 100mA","30V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BC849_BC850.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BC849C215/1727-4858-1-ND/2531360,"","","","","","","","","15nA (ICBO)","100mA","420 @ 2mA, 5V",TRANS NPN 30V 0.1A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","100MHz","2020-09-02 01:30:11.777000",Active,Nexperia USA Inc.,"BC849C,215","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"364",Active,"250mW","0.04","Automotive, AEC-Q101",DigiKey,"1727-4858-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","600mV @ 5mA, 100mA","30V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BC849_BC850.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BC850B235/1727-8488-1-ND/10061225,"","","","","","","","","15nA (ICBO)","100mA","200 @ 2mA, 5V",TRANS NPN 45V 0.1A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","100MHz","2020-09-02 01:30:11.780000",Active,Nexperia USA Inc.,"BC850B,235","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"365",Active,"250mW","0.03","Automotive, AEC-Q101",DigiKey,"1727-8488-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","600mV @ 5mA, 100mA","45V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BC849_BC850.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BC850B215/1727-4860-1-ND/2531362,"","","","","","","","","15nA (ICBO)","100mA","200 @ 2mA, 5V",TRANS NPN 45V 0.1A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","100MHz","2020-09-02 01:30:11.783000",Active,Nexperia USA Inc.,"BC850B,215","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"366",Active,"250mW","0.04","Automotive, AEC-Q101",DigiKey,"1727-4860-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","600mV @ 5mA, 100mA","45V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BC849_BC850.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BC850C235/1727-6194-1-ND/2762693,"","","","","","","","","15nA (ICBO)","100mA","420 @ 2mA, 5V",TRANS NPN 45V 0.1A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","100MHz","2020-09-02 01:30:11.787000",Active,Nexperia USA Inc.,"BC850C,235","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"367",Active,"250mW","0.03","Automotive, AEC-Q101",DigiKey,"1727-6194-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","600mV @ 5mA, 100mA","45V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BC849_BC850.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BC850C215/1727-4862-1-ND/2531364,"","","","","","","","","15nA (ICBO)","100mA","420 @ 2mA, 5V",TRANS NPN 45V 0.1A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","100MHz","2020-09-02 01:30:11.790000",Active,Nexperia USA Inc.,"BC850C,215","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"368",Active,"250mW","0.04","Automotive, AEC-Q101",DigiKey,"1727-4862-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","600mV @ 5mA, 100mA","45V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PMBT2369.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PMBT2369215/1727-2957-1-ND/763513,"","","","","","","","","400nA (ICBO)","200mA","40 @ 10mA, 1V",TRANS NPN 15V 0.2A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","500MHz","2020-09-02 01:30:11.793000",Active,Nexperia USA Inc.,"PMBT2369,215","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"369",Active,"250mW","0.04","Automotive, AEC-Q101",DigiKey,"1727-2957-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","250mV @ 1mA, 10mA","15V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PBHV8118T.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PBHV8118T215/1727-5082-1-ND/2531664,"","","","","","","","","100nA","1A","50 @ 500mA, 10V",TRANS NPN 180V 1A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","30MHz","2020-09-02 01:30:11.813000",Active,Nexperia USA Inc.,"PBHV8118T,215","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"370",Active,"300mW","0.11",-,DigiKey,"1727-5082-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","50mV @ 20mA, 100mA","180V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BFS19.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BFS19235/1727-5483-1-ND/2697991,"","","","","","","","","100nA (ICBO)","30mA","65 @ 1mA, 10V",TRANS NPN 20V 0.03A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","260MHz","2020-09-02 01:30:11.833000",Active,Nexperia USA Inc.,"BFS19,235","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"371",Active,"250mW","0.09","Automotive, AEC-Q101",DigiKey,"1727-5483-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","","20V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BSV52.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BSV52215/1727-6217-1-ND/2762719,"","","","","","","","","400nA (ICBO)","100mA","40 @ 10mA, 1V",TRANS NPN 12V 0.1A SOT-23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","500MHz","2020-09-02 01:30:11.840000",Active,Nexperia USA Inc.,"BSV52,215","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"372",Active,"250mW","0.11","Automotive, AEC-Q101",DigiKey,"1727-6217-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","400mV @ 5mA, 50mA","12V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BCX70.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BCX70H215/1727-6212-1-ND/2762713,"","","","","","","","","20nA (ICBO)","100mA","180 @ 2mA, 5V",TRANS NPN 45V 0.1A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","250MHz","2020-09-02 01:30:11.860000",Active,Nexperia USA Inc.,"BCX70H,215","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"373",Active,"250mW","0.03","Automotive, AEC-Q101",DigiKey,"1727-6212-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","550mV @ 1.25mA, 50mA","45V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BCX70.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BCX70K215/1727-4918-1-ND/2531422,"","","","","","","","","20nA (ICBO)","100mA","380 @ 2mA, 5V",TRANS NPN 45V 0.1A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","250MHz","2020-09-02 01:30:11.863000",Active,Nexperia USA Inc.,"BCX70K,215","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"374",Active,"250mW","0.03","Automotive, AEC-Q101",DigiKey,"1727-4918-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","550mV @ 1.25mA, 50mA","45V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BC817_SER.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BC817235/1727-1978-1-ND/5221640,"","","","","","","","","100nA (ICBO)","500mA","100 @ 100mA, 1V",TRANS NPN 45V 0.5A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","100MHz","2020-09-02 01:30:11.867000",Active,Nexperia USA Inc.,"BC817,235","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"375",Active,"250mW","0.02","Automotive, AEC-Q101",DigiKey,"1727-1978-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","700mV @ 50mA, 500mA","45V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/BC817_SER.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/BC817215/1727-4844-1-ND/2531342,"","","","","","","","","100nA (ICBO)","500mA","100 @ 100mA, 1V",TRANS NPN 45V 0.5A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","100MHz","2020-09-02 01:30:11.880000",Active,Nexperia USA Inc.,"BC817,215","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"376",Active,"250mW","0.02","Automotive, AEC-Q101",DigiKey,"1727-4844-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","700mV @ 50mA, 500mA","45V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/MMBT2222A.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/MMBT2222A215/1727-4043-1-ND/1944319,"","","","","","","","","10nA (ICBO)","600mA","100 @ 150mA, 10V",TRANS NPN 40V 0.6A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","300MHz","2020-09-02 01:30:11.897000",Active,Nexperia USA Inc.,"MMBT2222A,215","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"377",Active,"250mW","0.02","Automotive, AEC-Q101",DigiKey,"1727-4043-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","1V @ 50mA, 500mA","40V"
=Part Number,Datasheet,https://assets.nexperia.com/documents/data-sheet/PMBT4401.pdf,DigiKey Link,http://digikey.com/product-detail/en/nexperia-usa-inc/PMBT4401215/1727-2961-1-ND/763517,"","","","","","","","","50nA (ICBO)","600mA","100 @ 150mA, 1V",TRANS NPN 40V 0.6A SOT23,"",footprints/Leaded - SOT-23/PCB - LEADED - SOT-23 - NEXPERIA SOT-23-3.PCBLIB,"","",NEXPERIA SOT-23-3,"","","250MHz","2020-09-02 01:30:11.917000",Active,Nexperia USA Inc.,"PMBT4401,215","1",Surface Mount,"150°C (TJ)","TO-236-3, SC-59, SOT-23-3",TapeAndReel,"378",Active,"250mW","0.02",-,DigiKey,"1727-2961-1-ND","","","","","","","","","","",TO-236AB,symbols/BJT/SCH - BJT - NEXPERIA NPN SOT-23-3.SchLib,NEXPERIA NPN SOT-23-3,NPN,"","","750mV @ 50mA, 500mA","40V"
