"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Current Rating (Amps)","Current - Saturation","DC Resistance (DCR)","Description","Device Package","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Frequency - Self Resonant","Height - Seated (Max)","Inductance","Inductance Frequency - Test","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Material - Core","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Q @ Freq","Ratings","Series","Shielding","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Tolerance","Type","Value"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18ASR18G0ZD/490-15870-1-ND/6800535,"","","","","","","","","240mA","","1.25Ohm Max",FIXED IND 180NH 240MA 1.25 OHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","990MHz","0.039 (1.00mm)","180nH","100MHz","2020-09-06 11:05:17.633000",Active,Murata Electronics,LQW18ASR18G0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"984",Active,"0.08","25 @ 100MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15870-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"180nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18ASR11G0ZD/490-15864-1-ND/6800529,"","","","","","","","","300mA","","610mOhm Max",FIXED IND 110NH 300MA 610 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","1.35GHz","0.039 (1.00mm)","110nH","150MHz","2020-09-06 11:05:17.637000",Active,Murata Electronics,LQW18ASR11G0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"985",Active,"0.08","32 @ 150MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15864-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"110nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18AS9N5G0ZD/490-15860-1-ND/6800525,"","","","","","","","","700mA","","135mOhm Max",FIXED IND 9.5NH 700MA 135 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","5.4GHz","0.039 (1.00mm)","9.5nH","250MHz","2020-09-06 11:05:17.640000",Active,Murata Electronics,LQW18AS9N5G0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"986",Active,"0.08","28 @ 250MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15860-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"9.5nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18AS8N7G0ZD/490-15858-1-ND/6800523,"","","","","","","","","700mA","","109mOhm Max",FIXED IND 8.7NH 700MA 109 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","4.6GHz","0.039 (1.00mm)","8.7nH","250MHz","2020-09-06 11:05:17.647000",Active,Murata Electronics,LQW18AS8N7G0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"987",Active,"0.08","28 @ 250MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15858-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"8.7nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18AS82NG0ZD/490-15854-1-ND/6800519,"","","","","","","","","400mA","","540mOhm Max",FIXED IND 82NH 400MA 540 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","1.7GHz","0.039 (1.00mm)","82nH","250MHz","2020-09-06 11:05:17.650000",Active,Murata Electronics,LQW18AS82NG0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"988",Active,"0.08","34 @ 150MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15854-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"82nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18AS7N5G0ZD/490-15852-1-ND/6800517,"","","","","","","","","700mA","","106mOhm Max",FIXED IND 7.5NH 700MA 106 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","4.8GHz","0.039 (1.00mm)","7.5nH","250MHz","2020-09-06 11:05:17.653000",Active,Murata Electronics,LQW18AS7N5G0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"989",Active,"0.08","28 @ 250MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15852-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"7.5nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18AS56NG0ZD/490-15840-1-ND/6800505,"","","","","","","","","600mA","","310mOhm Max",FIXED IND 56NH 600MA 310 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","1.9GHz","0.039 (1.00mm)","56nH","250MHz","2020-09-06 11:05:17.657000",Active,Murata Electronics,LQW18AS56NG0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"990",Active,"0.08","38 @ 200MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15840-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"56nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18AS3N6G0ZD/490-15826-1-ND/6800491,"","","","","","","","","700mA","","63mOhm Max",FIXED IND 3.6NH 700MA 63 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","5.9GHz","0.039 (1.00mm)","3.6nH","250MHz","2020-09-06 11:05:17.660000",Active,Murata Electronics,LQW18AS3N6G0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"991",Active,"0.08","22 @ 250MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15826-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"3.6nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18AS36NG0ZD/490-15820-1-ND/6800485,"","","","","","","","","600mA","","250mOhm Max",FIXED IND 36NH 600MA 250 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","2.08GHz","0.039 (1.00mm)","36nH","250MHz","2020-09-06 11:05:17.667000",Active,Murata Electronics,LQW18AS36NG0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"992",Active,"0.08","37 @ 250MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15820-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"36nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18AS27NG0ZD/490-15814-1-ND/6800479,"","","","","","","","","600mA","","220mOhm Max",FIXED IND 27NH 600MA 220 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","2.8GHz","0.039 (1.00mm)","27nH","250MHz","2020-09-06 11:05:17.670000",Active,Murata Electronics,LQW18AS27NG0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"993",Active,"0.08","40 @ 250MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15814-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"27nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18AS24NG0ZD/490-15812-1-ND/6800477,"","","","","","","","","700mA","","135mOhm Max",FIXED IND 24NH 700MA 135 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","2.65GHz","0.039 (1.00mm)","24nH","250MHz","2020-09-06 11:05:17.673000",Active,Murata Electronics,LQW18AS24NG0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"994",Active,"0.08","36 @ 250MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15812-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"24nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18AS23NG0ZD/490-15810-1-ND/6800475,"","","","","","","","","700mA","","190mOhm Max",FIXED IND 23NH 700MA 190 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","2.85GHz","0.039 (1.00mm)","23nH","250MHz","2020-09-06 11:05:17.680000",Active,Murata Electronics,LQW18AS23NG0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"995",Active,"0.08","38 @ 250MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15810-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"23nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18AS22NG0ZD/490-15808-1-ND/6800473,"","","","","","","","","700mA","","190mOhm Max",FIXED IND 22NH 700MA 190 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","3GHz","0.039 (1.00mm)","22nH","250MHz","2020-09-06 11:05:17.683000",Active,Murata Electronics,LQW18AS22NG0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"996",Active,"0.08","38 @ 250MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15808-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"22nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18AS18NG0ZD/490-15804-1-ND/6800469,"","","","","","","","","700mA","","170mOhm Max",FIXED IND 18NH 700MA 170 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","3.1GHz","0.039 (1.00mm)","18nH","250MHz","2020-09-06 11:05:17.687000",Active,Murata Electronics,LQW18AS18NG0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"997",Active,"0.08","35 @ 250MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15804-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"18nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18AS16NG0ZD/490-15802-1-ND/6800467,"","","","","","","","","700mA","","104mOhm Max",FIXED IND 16NH 700MA 104 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","3.3GHz","0.039 (1.00mm)","16nH","250MHz","2020-09-06 11:05:17.690000",Active,Murata Electronics,LQW18AS16NG0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"998",Active,"0.08","34 @ 250MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15802-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"16nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18AS8N2G0ZD/490-15856-1-ND/6800521,"","","","","","","","","700mA","","115mOhm Max",FIXED IND 8.2NH 700MA 115 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","4.2GHz","0.039 (1.00mm)","8.2nH","250MHz","2020-09-06 11:05:17.697000",Active,Murata Electronics,LQW18AS8N2G0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"999",Active,"0.08","30 @ 250MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15856-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"8.2nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18AS4N7G0ZD/490-15836-1-ND/6800501,"","","","","","","","","700mA","","116mOhm Max",FIXED IND 4.7NH 700MA 116 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","5.8GHz","0.039 (1.00mm)","4.7nH","250MHz","2020-09-06 11:05:17.700000",Active,Murata Electronics,LQW18AS4N7G0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1000",Active,"0.08","20 @ 250MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15836-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"4.7nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18AS6N8G0ZD/490-15848-1-ND/6800513,"","","","","","","","","700mA","","110mOhm Max",FIXED IND 6.8NH 700MA 110 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","5.8GHz","0.039 (1.00mm)","6.8nH","250MHz","2020-09-06 11:05:17.703000",Active,Murata Electronics,LQW18AS6N8G0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1001",Active,"0.08","27 @ 250MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15848-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"6.8nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18AS5N6G0ZD/490-15844-1-ND/6800509,"","","","","","","","","700mA","","75mOhm Max",FIXED IND 5.6NH 700MA 75 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","4.76GHz","0.039 (1.00mm)","5.6nH","250MHz","2020-09-06 11:05:17.707000",Active,Murata Electronics,LQW18AS5N6G0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1002",Active,"0.08","26 @ 250MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15844-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"5.6nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9116.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18AN22NG0ZD/490-16284-1-ND/7363267,"","","","","","","","","500mA","","300mOhm",FIXED IND 22NH 500MA 300 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","4GHz","0.039 (1.00mm)","22nH","100MHz","2020-09-06 11:05:17.713000",Active,Murata Electronics,LQW18AN22NG0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1003",Active,"0.08","25 @ 250MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-16284-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±2%,Wirewound,"22nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18ASR27J0ZD/490-15881-1-ND/6800546,"","","","","","","","","170mA","","2.3Ohm Max",FIXED IND 270NH 170MA 2.3 OHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","900MHz","0.039 (1.00mm)","270nH","100MHz","2020-09-06 11:05:17.723000",Active,Murata Electronics,LQW18ASR27J0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1004",Active,"0.08","24 @ 100MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15881-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Wirewound,"270nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18ASR25J0ZD/490-15879-1-ND/6800544,"","","","","","","","","120mA","","3.55Ohm Max",FIXED IND 250NH 120MA 3.55 OHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","822MHz","0.039 (1.00mm)","250nH","100MHz","2020-09-06 11:05:17.730000",Active,Murata Electronics,LQW18ASR25J0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1005",Active,"0.08","25 @ 100MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15879-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Wirewound,"250nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18ASR15J0ZD/490-15869-1-ND/6800534,"","","","","","","","","280mA","","920mOhm Max",FIXED IND 150NH 280MA 920 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","990MHz","0.039 (1.00mm)","150nH","150MHz","2020-09-06 11:05:17.733000",Active,Murata Electronics,LQW18ASR15J0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1006",Active,"0.08","28 @ 150MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15869-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Wirewound,"150nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18ASR11J0ZD/490-15865-1-ND/6800530,"","","","","","","","","300mA","","610mOhm Max",FIXED IND 110NH 300MA 610 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","1.35GHz","0.039 (1.00mm)","110nH","150MHz","2020-09-06 11:05:17.737000",Active,Murata Electronics,LQW18ASR11J0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1007",Active,"0.08","32 @ 150MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15865-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Wirewound,"110nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18AS7N5J0ZD/490-15853-1-ND/6800518,"","","","","","","","","700mA","","106mOhm Max",FIXED IND 7.5NH 700MA 106 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","4.8GHz","0.039 (1.00mm)","7.5nH","250MHz","2020-09-06 11:05:17.743000",Active,Murata Electronics,LQW18AS7N5J0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1008",Active,"0.08","28 @ 250MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15853-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Wirewound,"7.5nH"
=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/P02/JELF243A-9139.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/LQW18AS68NJ0ZD/490-15847-1-ND/6800512,"","","","","","","","","600mA","","340mOhm Max",FIXED IND 68NH 600MA 340 MOHM,"0603 (1608 Metric)","",footprints/Passives/PCB - PASSIVES - IND 0603_1608 RF WW.PCBLIB,"","",IND 0603_1608 RF WW,"","","1.7GHz","0.039 (1.00mm)","68nH","250MHz","2020-09-06 11:05:17.747000",Active,Murata Electronics,LQW18AS68NJ0ZD,Non-Magnetic,"1",Surface Mount,-55°C ~ 125°C,"0603 (1608 Metric)",TapeAndReel,"1009",Active,"0.08","37 @ 200MHz",AEC-Q200,LQW18,Unshielded,"0.063 L x 0.031 W (1.60mm x 0.80mm)",DigiKey,"490-15847-1-ND","","","","","","","","","","","0603 (1608 Metric)",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±5%,Wirewound,"68nH"
