"Absolute Pull Range (APR)","Base Resonator","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Current - Supply (Max)","Description","Device Package","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Frequency","Frequency Stability","Function","Height - Seated (Max)","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Output","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Spread Spectrum Bandwidth","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Type","Value","Voltage - Supply"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASEMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASEMB-27.000MHZ-LY-T/535-11095-1-ND/2624352,"","","","","","","","","16mA",MEMS OSC XO 27.0000MHZ CMOS SMD,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASEMB.PCBLIB,"","",ABRACON ASEMB,"","","27MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:51.620000",Active,Abracon LLC,ASEMB-27.000MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,CMOS,"4-SMD, No Lead",TapeAndReel,"226",Active,"1.67","","ASEMB, Pure Silicon™","0.126 L x 0.098 W (3.20mm x 2.50mm)","",DigiKey,"535-11095-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASEMB.SCHLIB,ABRACON MEMS ASEMB,XO (Standard),"27MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASEMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASEMB-60.000MHZ-LY-T/535-11104-1-ND/2624374,"","","","","","","","","16mA",MEMS OSC XO 60.0000MHZ CMOS SMD,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASEMB.PCBLIB,"","",ABRACON ASEMB,"","","60MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:51.617000",Active,Abracon LLC,ASEMB-60.000MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,CMOS,"4-SMD, No Lead",TapeAndReel,"227",Active,"1.67","","ASEMB, Pure Silicon™","0.126 L x 0.098 W (3.20mm x 2.50mm)","",DigiKey,"535-11104-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASEMB.SCHLIB,ABRACON MEMS ASEMB,XO (Standard),"60MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASEMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASEMB-33.000MHZ-LY-T/535-11100-1-ND/2624362,"","","","","","","","","16mA",MEMS OSC XO 33.0000MHZ CMOS SMD,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASEMB.PCBLIB,"","",ABRACON ASEMB,"","","33MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:51.613000",Active,Abracon LLC,ASEMB-33.000MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,CMOS,"4-SMD, No Lead",TapeAndReel,"228",Active,"1.67","","ASEMB, Pure Silicon™","0.126 L x 0.098 W (3.20mm x 2.50mm)","",DigiKey,"535-11100-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASEMB.SCHLIB,ABRACON MEMS ASEMB,XO (Standard),"33MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASEMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASEMB-48.000MHZ-LY-T/535-11080-1-ND/2624370,"","","","","","","","","16mA",MEMS OSC XO 48.0000MHZ CMOS SMD,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASEMB.PCBLIB,"","",ABRACON ASEMB,"","","48MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:51.610000",Active,Abracon LLC,ASEMB-48.000MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,CMOS,"4-SMD, No Lead",TapeAndReel,"229",Active,"1.67","","ASEMB, Pure Silicon™","0.126 L x 0.098 W (3.20mm x 2.50mm)","",DigiKey,"535-11080-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASEMB.SCHLIB,ABRACON MEMS ASEMB,XO (Standard),"48MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASEMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASEMB-14.31818MHZ-XY-T/535-11118-1-ND/2624333,"","","","","","","","","16mA",MEMS OSC XO 14.31818MHZ CMOS SMD,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASEMB.PCBLIB,"","",ABRACON ASEMB,"","","14.31818MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:51.590000",Active,Abracon LLC,ASEMB-14.31818MHZ-XY-T,"1",Surface Mount,-40°C ~ 105°C,CMOS,"4-SMD, No Lead",TapeAndReel,"230",Active,"1.73","","ASEMB, Pure Silicon™","0.126 L x 0.098 W (3.20mm x 2.50mm)","",DigiKey,"535-11118-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASEMB.SCHLIB,ABRACON MEMS ASEMB,XO (Standard),"14.31818MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASEMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASEMB-3.6864MHZ-XY-T/535-11129-1-ND/2624357,"","","","","","","","","16mA",MEMS OSC XO 3.6864MHZ CMOS SMD,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASEMB.PCBLIB,"","",ABRACON ASEMB,"","","3.6864MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:51.573000",Active,Abracon LLC,ASEMB-3.6864MHZ-XY-T,"1",Surface Mount,-40°C ~ 105°C,CMOS,"4-SMD, No Lead",TapeAndReel,"231",Active,"1.73","","ASEMB, Pure Silicon™","0.126 L x 0.098 W (3.20mm x 2.50mm)","",DigiKey,"535-11129-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASEMB.SCHLIB,ABRACON MEMS ASEMB,XO (Standard),"3.6864MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASEMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASEMB-30.000MHZ-XY-T/535-11130-1-ND/2624359,"","","","","","","","","16mA",MEMS OSC XO 30.0000MHZ CMOS SMD,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASEMB.PCBLIB,"","",ABRACON ASEMB,"","","30MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:51.553000",Active,Abracon LLC,ASEMB-30.000MHZ-XY-T,"1",Surface Mount,-40°C ~ 105°C,CMOS,"4-SMD, No Lead",TapeAndReel,"232",Active,"1.73","","ASEMB, Pure Silicon™","0.126 L x 0.098 W (3.20mm x 2.50mm)","",DigiKey,"535-11130-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASEMB.SCHLIB,ABRACON MEMS ASEMB,XO (Standard),"30MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASEMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASEMB-150.000MHZ-LY-T/535-11110-1-ND/2624336,"","","","","","","","","16mA",MEMS OSC XO 150.0000MHZ CMOS SMD,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASEMB.PCBLIB,"","",ABRACON ASEMB,"","","150MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:51.533000",Active,Abracon LLC,ASEMB-150.000MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,CMOS,"4-SMD, No Lead",TapeAndReel,"233",Active,"1.94","","ASEMB, Pure Silicon™","0.126 L x 0.098 W (3.20mm x 2.50mm)","",DigiKey,"535-11110-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASEMB.SCHLIB,ABRACON MEMS ASEMB,XO (Standard),"150MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASEMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASEMB-80.000MHZ-LY-T/535-11082-1-ND/2624382,"","","","","","","","","16mA",MEMS OSC XO 80.0000MHZ CMOS SMD,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASEMB.PCBLIB,"","",ABRACON ASEMB,"","","80MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:51.523000",Active,Abracon LLC,ASEMB-80.000MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,CMOS,"4-SMD, No Lead",TapeAndReel,"234",Active,"1.94","","ASEMB, Pure Silicon™","0.126 L x 0.098 W (3.20mm x 2.50mm)","",DigiKey,"535-11082-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASEMB.SCHLIB,ABRACON MEMS ASEMB,XO (Standard),"80MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASEMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASEMB-133.333MHZ-LY-T/535-11109-1-ND/2624330,"","","","","","","","","16mA",MEMS OSC XO 133.3330MHZ CMOS SMD,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASEMB.PCBLIB,"","",ABRACON ASEMB,"","","133.333MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:51.503000",Active,Abracon LLC,ASEMB-133.333MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,CMOS,"4-SMD, No Lead",TapeAndReel,"235",Active,"1.94","","ASEMB, Pure Silicon™","0.126 L x 0.098 W (3.20mm x 2.50mm)","",DigiKey,"535-11109-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASEMB.SCHLIB,ABRACON MEMS ASEMB,XO (Standard),"133.333MHz","1.8V ~ 3.3V"
"",MEMS,=Value,Datasheet,https://abracon.com/Oscillators/ASEMB.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASEMB-75.000MHZ-LY-T/535-11081-1-ND/2624378,"","","","","","","","","16mA",MEMS OSC XO 75.0000MHZ CMOS SMD,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASEMB.PCBLIB,"","",ABRACON ASEMB,"","","75MHz",±10ppm,Standby (Power Down),"0.035 (0.90mm)","2020-09-02 01:21:51.483000",Active,Abracon LLC,ASEMB-75.000MHZ-LY-T,"1",Surface Mount,-40°C ~ 85°C,CMOS,"4-SMD, No Lead",TapeAndReel,"236",Active,"1.94","","ASEMB, Pure Silicon™","0.126 L x 0.098 W (3.20mm x 2.50mm)","",DigiKey,"535-11081-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON MEMS ASEMB.SCHLIB,ABRACON MEMS ASEMB,XO (Standard),"75MHz","1.8V ~ 3.3V"
"",Crystal,=Value,Datasheet,https://abracon.com/Oscillators/ASTX11_ASVTX11.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASTX-11-C-16.369MHZ-I15-T/535-14644-1-ND/9559508,"","","","","","","","","1.5mA",XTAL OSC TCXO 16.3690MHZ SNWV,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASTX-11.PCBLIB,"","",ABRACON ASTX-11,"","","16.369MHz",±1.5ppm,"","0.039 (1.00mm)","2020-09-02 01:21:52.513000",Active,Abracon LLC,ASTX-11-C-16.369MHZ-I15-T,"1",Surface Mount,-40°C ~ 85°C,Clipped Sine Wave,"4-SMD, No Lead",TapeAndReel,"237",Active,"2.39","",ASTX-11,"0.126 L x 0.098 W (3.20mm x 2.50mm)","",DigiKey,"535-14644-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON TCXO ASTX-11.SCHLIB,ABRACON TCXO ASTX-11,TCXO,"16.369MHz","2.5V"
"",Crystal,=Value,Datasheet,https://abracon.com/Oscillators/ASTX11_ASVTX11.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASTX-11-C-16.386MHZ-I15-T/535-14645-1-ND/9559509,"","","","","","","","","1.5mA",XTAL OSC TCXO 16.3860MHZ SNWV,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASTX-11.PCBLIB,"","",ABRACON ASTX-11,"","","16.386MHz",±1.5ppm,"","0.039 (1.00mm)","2020-09-02 01:21:52.493000",Active,Abracon LLC,ASTX-11-C-16.386MHZ-I15-T,"1",Surface Mount,-40°C ~ 85°C,Clipped Sine Wave,"4-SMD, No Lead",TapeAndReel,"238",Active,"2.39","",ASTX-11,"0.126 L x 0.098 W (3.20mm x 2.50mm)","",DigiKey,"535-14645-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON TCXO ASTX-11.SCHLIB,ABRACON TCXO ASTX-11,TCXO,"16.386MHz","2.5V"
"",Crystal,=Value,Datasheet,https://abracon.com/Oscillators/astx09-asvtx09.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASVTX-09-14.400MHZ-T/535-9335-1-ND/675756,"","","","","","","","","2mA",XTAL OSC VCTCXO 14.4000MHZ SNWV,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASVTX-09.PCBLIB,"","",ABRACON ASVTX-09,"","","14.4MHz",±2.5ppm,"","0.063 (1.60mm)","2020-09-02 01:21:52.900000",Active,Abracon LLC,ASVTX-09-14.400MHZ-T,"1",Surface Mount,-30°C ~ 75°C,Clipped Sine Wave,"4-SMD, No Lead",TapeAndReel,"239",Active,"2.70","",ASVTX-09,"0.197 L x 0.126 W (5.00mm x 3.20mm)","",DigiKey,"535-9335-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON VCTCXO ASVTX-09.SCHLIB,ABRACON VCTCXO ASVTX-09,VCTCXO,"14.4MHz","3V"
"",Crystal,=Value,Datasheet,https://abracon.com/Oscillators/ASVTX-09.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASVTX-09-16.000MHZ-T/535-9336-1-ND/675757,"","","","","","","","","2mA",XTAL OSC VCTCXO 16.0000MHZ SNWV,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASVTX-09.PCBLIB,"","",ABRACON ASVTX-09,"","","16MHz",±2.5ppm,"","0.063 (1.60mm)","2020-09-02 01:21:52.897000",Active,Abracon LLC,ASVTX-09-16.000MHZ-T,"1",Surface Mount,-30°C ~ 75°C,Clipped Sine Wave,"4-SMD, No Lead",TapeAndReel,"240",Active,"2.70","",ASVTX-09,"0.197 L x 0.126 W (5.00mm x 3.20mm)","",DigiKey,"535-9336-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON VCTCXO ASVTX-09.SCHLIB,ABRACON VCTCXO ASVTX-09,VCTCXO,"16MHz","3V"
"",Crystal,=Value,Datasheet,https://abracon.com/Oscillators/ASVTX-09.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASVTX-09-12.800MHZ-T/535-9333-1-ND/675754,"","","","","","","","","2mA",XTAL OSC VCTCXO 12.8000MHZ SNWV,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASVTX-09.PCBLIB,"","",ABRACON ASVTX-09,"","","12.8MHz",±2.5ppm,"","0.063 (1.60mm)","2020-09-02 01:21:52.893000",Active,Abracon LLC,ASVTX-09-12.800MHZ-T,"1",Surface Mount,-30°C ~ 75°C,Clipped Sine Wave,"4-SMD, No Lead",TapeAndReel,"241",Active,"2.70","",ASVTX-09,"0.197 L x 0.126 W (5.00mm x 3.20mm)","",DigiKey,"535-9333-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON VCTCXO ASVTX-09.SCHLIB,ABRACON VCTCXO ASVTX-09,VCTCXO,"12.8MHz","3V"
"",Crystal,=Value,Datasheet,https://abracon.com/Oscillators/ASVTX-09.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASVTX-09-20.000MHZ-T/535-9702-1-ND/1578302,"","","","","","","","","2mA",XTAL OSC VCTCXO 20.0000MHZ SNWV,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASVTX-09.PCBLIB,"","",ABRACON ASVTX-09,"","","20MHz",±2.5ppm,"","0.063 (1.60mm)","2020-09-02 01:21:52.873000",Active,Abracon LLC,ASVTX-09-20.000MHZ-T,"1",Surface Mount,-30°C ~ 75°C,Clipped Sine Wave,"4-SMD, No Lead",TapeAndReel,"242",Active,"2.70","",ASVTX-09,"0.197 L x 0.126 W (5.00mm x 3.20mm)","",DigiKey,"535-9702-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON VCTCXO ASVTX-09.SCHLIB,ABRACON VCTCXO ASVTX-09,VCTCXO,"20MHz","3V"
"",Crystal,=Value,Datasheet,https://abracon.com/Oscillators/ASVTX-09.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASVTX-09-13.00MHZ-T/535-9334-1-ND/675755,"","","","","","","","","2mA",XTAL OSC VCTCXO 13.0000MHZ SNWV,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASVTX-09.PCBLIB,"","",ABRACON ASVTX-09,"","","13MHz",±2.5ppm,"","0.063 (1.60mm)","2020-09-02 01:21:52.853000",Active,Abracon LLC,ASVTX-09-13.00MHZ-T,"",Surface Mount,-30°C ~ 75°C,Clipped Sine Wave,"4-SMD, No Lead",TapeAndReel,"243",Active,"2.70","",ASVTX-09,"0.197 L x 0.126 W (5.00mm x 3.20mm)","",DigiKey,"535-9334-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON VCTCXO ASVTX-09.SCHLIB,ABRACON VCTCXO ASVTX-09,VCTCXO,"13MHz","3V"
"",Crystal,=Value,Datasheet,https://abracon.com/Oscillators/ASVTX-09.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASVTX-09-16.800MHZ-T/535-9337-1-ND/675758,"","","","","","","","","2mA",XTAL OSC VCTCXO 16.8000MHZ SNWV,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASVTX-09.PCBLIB,"","",ABRACON ASVTX-09,"","","16.8MHz",±2.5ppm,"","0.063 (1.60mm)","2020-09-02 01:21:52.850000",Active,Abracon LLC,ASVTX-09-16.800MHZ-T,"1",Surface Mount,-30°C ~ 75°C,Clipped Sine Wave,"4-SMD, No Lead",TapeAndReel,"244",Active,"2.70","",ASVTX-09,"0.197 L x 0.126 W (5.00mm x 3.20mm)","",DigiKey,"535-9337-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON VCTCXO ASVTX-09.SCHLIB,ABRACON VCTCXO ASVTX-09,VCTCXO,"16.8MHz","3V"
"",Crystal,=Value,Datasheet,https://abracon.com/Oscillators/ASVTX-09.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASVTX-09-19.200MHZ-T/535-9338-1-ND/675759,"","","","","","","","","2mA",XTAL OSC VCTCXO 19.2000MHZ SNWV,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASVTX-09.PCBLIB,"","",ABRACON ASVTX-09,"","","19.2MHz",±2.5ppm,"","0.063 (1.60mm)","2020-09-02 01:21:52.820000",Active,Abracon LLC,ASVTX-09-19.200MHZ-T,"1",Surface Mount,-30°C ~ 75°C,Clipped Sine Wave,"4-SMD, No Lead",TapeAndReel,"245",Active,"2.70","",ASVTX-09,"0.197 L x 0.126 W (5.00mm x 3.20mm)","",DigiKey,"535-9338-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON VCTCXO ASVTX-09.SCHLIB,ABRACON VCTCXO ASVTX-09,VCTCXO,"19.2MHz","3V"
"",Crystal,=Value,Datasheet,https://abracon.com/Oscillators/ASVTX-09.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASVTX-09-26.000MHZ-T/535-9340-1-ND/675761,"","","","","","","","","2mA",XTAL OSC VCTCXO 26.0000MHZ SNWV,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASVTX-09.PCBLIB,"","",ABRACON ASVTX-09,"","","26MHz",±2.5ppm,"","0.063 (1.60mm)","2020-09-02 01:21:52.797000",Active,Abracon LLC,ASVTX-09-26.000MHZ-T,"1",Surface Mount,-30°C ~ 75°C,Clipped Sine Wave,"4-SMD, No Lead",TapeAndReel,"246",Active,"2.70","",ASVTX-09,"0.197 L x 0.126 W (5.00mm x 3.20mm)","",DigiKey,"535-9340-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON VCTCXO ASVTX-09.SCHLIB,ABRACON VCTCXO ASVTX-09,VCTCXO,"26MHz","3V"
"",Crystal,=Value,Datasheet,https://abracon.com/Oscillators/ASVTX-11-121.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASVTX-11-121-19.200MHZ-T/535-13278-2-ND/5766058,"","","","","","","","","1.8mA",XTAL OSC VCTCXO 19.2000MHZ SNWV,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASVTX-11.PCBLIB,"","",ABRACON ASVTX-11,"","","19.2MHz",±2ppm,"","0.035 (0.90mm)","2020-09-02 01:21:53.250000",Active,Abracon LLC,ASVTX-11-121-19.200MHZ-T,"",Surface Mount,-40°C ~ 85°C,Clipped Sine Wave,"4-SMD, No Lead",TapeAndReel,"247",Active,"0.87","",ASVTX-11,"0.126 L x 0.098 W (3.20mm x 2.50mm)","",DigiKey,"535-13278-2-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON VCTCXO ASVTX-11.SCHLIB,ABRACON VCTCXO ASVTX-11,VCTCXO,"19.2MHz","3.3V"
"",Crystal,=Value,Datasheet,https://abracon.com/Oscillators/ASTX11_ASVTX11.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASVTX-11-A-38.400MHZ-T/535-9621-1-ND/1237088,"","","","","","","","","2.5mA",XTAL OSC VCTCXO 38.4000MHZ SNWV,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASVTX-11.PCBLIB,"","",ABRACON ASVTX-11,"","","38.4MHz",±2.5ppm,"","0.039 (1.00mm)","2020-09-02 01:21:53.227000",Active,Abracon LLC,ASVTX-11-A-38.400MHZ-T,"1",Surface Mount,-30°C ~ 75°C,Clipped Sine Wave,"6-SMD, No Lead",TapeAndReel,"248",Active,"2.37","",ASVTX-11,"0.126 L x 0.098 W (3.20mm x 2.50mm)","",DigiKey,"535-9621-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON VCTCXO ASVTX-11.SCHLIB,ABRACON VCTCXO ASVTX-11,VCTCXO,"38.4MHz","3V"
"",Crystal,=Value,Datasheet,https://abracon.com/Oscillators/ASTX11_ASVTX11.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASVTX-11-A-26.000MHZ-T/535-9619-1-ND/1237086,"","","","","","","","","2mA",XTAL OSC VCTCXO 26.0000MHZ SNWV,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASVTX-11.PCBLIB,"","",ABRACON ASVTX-11,"","","26MHz",±2.5ppm,"","0.039 (1.00mm)","2020-09-02 01:21:53.220000",Active,Abracon LLC,ASVTX-11-A-26.000MHZ-T,"1",Surface Mount,-30°C ~ 75°C,Clipped Sine Wave,"6-SMD, No Lead",TapeAndReel,"249",Active,"2.37","",ASVTX-11,"0.126 L x 0.098 W (3.20mm x 2.50mm)","",DigiKey,"535-9619-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON VCTCXO ASVTX-11.SCHLIB,ABRACON VCTCXO ASVTX-11,VCTCXO,"26MHz","3V"
"",Crystal,=Value,Datasheet,https://abracon.com/Oscillators/ASTX11_ASVTX11.pdf,DigiKey Link,http://digikey.com/product-detail/en/abracon-llc/ASVTX-11-A-20.000MHZ-T/535-9617-1-ND/1237084,"","","","","","","","","2mA",XTAL OSC VCTCXO 20.0000MHZ SNWV,"",footprints/Crystals/PCB - CRYSTALS - ABRACON ASVTX-11.PCBLIB,"","",ABRACON ASVTX-11,"","","20MHz",±2.5ppm,"","0.039 (1.00mm)","2020-09-02 01:21:53.200000",Active,Abracon LLC,ASVTX-11-A-20.000MHZ-T,"1",Surface Mount,-30°C ~ 75°C,Clipped Sine Wave,"6-SMD, No Lead",TapeAndReel,"250",Active,"2.37","",ASVTX-11,"0.126 L x 0.098 W (3.20mm x 2.50mm)","",DigiKey,"535-9617-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - ABRACON VCTCXO ASVTX-11.SCHLIB,ABRACON VCTCXO ASVTX-11,VCTCXO,"20MHz","3V"
"",Crystal,=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Fox%20Electronics%20PDFs/FOX924.pdf,DigiKey Link,http://digikey.com/product-detail/en/fox-electronics/FT5HNBPK12.288-T1/631-1069-1-ND/1024774,"","","","","","","","","6mA",XTAL OSC TCXO 12.2880MHZ HCMOS,"",footprints/Crystals/PCB - CRYSTALS - FOX 924.PCBLIB,"","",FOX 924,"","","12.288MHz",±2.5ppm,"","0.059 (1.50mm)","2020-09-02 01:21:55.043000",Active,Fox Electronics,FT5HNBPK12.288-T1,"1",Surface Mount,-30°C ~ 85°C,HCMOS,"4-SMD, No Lead",TapeAndReel,"251",Active,"1.47","",FOX924,"0.197 L x 0.126 W (5.00mm x 3.20mm)","",DigiKey,"631-1069-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - FOX TCXO 924B.SCHLIB,FOX TCXO 924B,TCXO,"12.288MHz","3.3V"
"",Crystal,=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Fox%20Electronics%20PDFs/FOX924.pdf,DigiKey Link,http://digikey.com/product-detail/en/fox-electronics/FT5HNBPK10.0-T1/631-1067-1-ND/1024772,"","","","","","","","","6mA",XTAL OSC TCXO 10.0000MHZ HCMOS,"",footprints/Crystals/PCB - CRYSTALS - FOX 924.PCBLIB,"","",FOX 924,"","","10MHz",±2.5ppm,"","0.059 (1.50mm)","2020-09-02 01:21:55.037000",Active,Fox Electronics,FT5HNBPK10.0-T1,"1",Surface Mount,-30°C ~ 85°C,HCMOS,"4-SMD, No Lead",TapeAndReel,"252",Active,"1.47","",FOX924,"0.197 L x 0.126 W (5.00mm x 3.20mm)","",DigiKey,"631-1067-1-ND","","","","","","","","","","",symbols/Crystals/SCH - CRYSTALS - FOX TCXO 924B.SCHLIB,FOX TCXO 924B,TCXO,"10MHz","3.3V"
