"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","ESR (Equivalent Series Resistance)","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","Impedance","LastUpdated","Lead Spacing","Lifecycle Status","Lifetime @ Temp","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Ripple Current @ High Frequency","Ripple Current @ Low Frequency","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Surface Mount Land Size","Library Path","Library Ref","Tolerance","Type","Value","Voltage - Rated"
General Purpose,"33uF",=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-beyschlag-draloric-bc-components/MAL218497508E3/56-MAL218497508E3-ND/12814005,"","","","","","","","",CAP ALUM 33UF 16V 2000H,"Radial, Can - SMD","35mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.240 (6.10mm)","","2020-08-30 21:05:08.047000","",Active,"2000 Hrs @ 105°C",Vishay Beyschlag/Draloric/BC Components,MAL218497508E3,"4000",Surface Mount,"","Radial, Can - SMD",Box,"2847","","0.30","","2.2A @ 100kHz","110mA @ 120Hz","184 CPNS","0.248 Dia (6.30mm)",DigiKey,"56-MAL218497508E3-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"33uF",""
General Purpose,"56uF",=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-beyschlag-draloric-bc-components/MAL218597401E3/56-MAL218597401E3-ND/12812871,"","","","","","","","",CAP ALUM 56UF 10V 5000H,"Radial, Can - SMD","32mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.240 (6.10mm)","","2020-08-30 21:05:08.050000","",Active,"5000 Hrs @ 105°C",Vishay Beyschlag/Draloric/BC Components,MAL218597401E3,"4000",Surface Mount,"","Radial, Can - SMD",Box,"2848","","0.30","","2.3A @ 100kHz","115mA @ 120Hz","185 CPNZ","0.248 Dia (6.30mm)",DigiKey,"56-MAL218597401E3-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"56uF",""
General Purpose,"22uF",=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-beyschlag-draloric-bc-components/MAL218497553E3/56-MAL218497553E3-ND/12810734,"","","","","","","","",CAP ALUM 22UF 20V 2000H,"Radial, Can - SMD","35mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.240 (6.10mm)","","2020-08-30 21:05:08.053000","",Active,"2000 Hrs @ 105°C",Vishay Beyschlag/Draloric/BC Components,MAL218497553E3,"4000",Surface Mount,"","Radial, Can - SMD",Box,"2849","","0.30","","2.2A @ 100kHz","110mA @ 120Hz","184 CPNS","0.248 Dia (6.30mm)",DigiKey,"56-MAL218497553E3-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"22uF",""
General Purpose,"330uF",=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-beyschlag-draloric-bc-components/MAL218497254E3/56-MAL218497254E3-ND/12809510,"","","","","","","","",CAP ALUM 330UF 2.5V 2000H,"Radial, Can - SMD","15mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.240 (6.10mm)","","2020-08-30 21:05:08.057000","",Active,"2000 Hrs @ 105°C",Vishay Beyschlag/Draloric/BC Components,MAL218497254E3,"4000",Surface Mount,"","Radial, Can - SMD",Box,"2850","","0.30","","3.1A @ 100kHz","155mA @ 120Hz","184 CPNS","0.248 Dia (6.30mm)",DigiKey,"56-MAL218497254E3-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"330uF",""
Automotive,"82uF",=Value,Datasheet,http://www.chemi-con.co.jp/cgi-bin/CAT_DB/SEARCH/cat_db_al.cgi?e=e&j=p&pdfname=hxc,DigiKey Link,http://digikey.com/product-detail/en/united-chemi-con/HHXC160ARA820MF61G/HHXC160ARA820MF61G-ND/6892109,"","","","","","","","",CAP ALUM POLY 82UF 20% 16V SMD,"Radial, Can - SMD","45mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.240 (6.10mm)","","2020-08-30 21:05:08.063000","",Active,"4000 Hrs @ 125°C",United Chemi-Con,HHXC160ARA820MF61G,"1000",Surface Mount,"","Radial, Can - SMD",TapeAndReel,"2851","","0.30",AEC-Q200,"950mA @ 100kHz","",HXC,"0.248 Dia (6.30mm)",DigiKey,HHXC160ARA820MF61G-ND,"","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Hybrid,"82uF",""
Automotive,"27uF",=Value,Datasheet,http://www.chemi-con.co.jp/cgi-bin/CAT_DB/SEARCH/cat_db_al.cgi?e=e&j=p&pdfname=hxc,DigiKey Link,http://digikey.com/product-detail/en/united-chemi-con/HHXC350ARA270MF61G/HHXC350ARA270MF61G-ND/6892114,"","","","","","","","",CAP ALUM POLY 27UF 20% 35V SMD,"Radial, Can - SMD","60mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.240 (6.10mm)","","2020-08-30 21:05:08.073000","",Active,"4000 Hrs @ 125°C",United Chemi-Con,HHXC350ARA270MF61G,"1000",Surface Mount,"","Radial, Can - SMD",TapeAndReel,"2852","","0.30",AEC-Q200,"900mA @ 100kHz","",HXC,"0.248 Dia (6.30mm)",DigiKey,HHXC350ARA270MF61G-ND,"","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Hybrid,"27uF",""
General Purpose,"220uF",=Value,Datasheet,http://www.chemi-con.co.jp/cgi-bin/CAT_DB/SEARCH/cat_db_al.cgi?e=e&j=p&pdfname=pxs,DigiKey Link,http://digikey.com/product-detail/en/united-chemi-con/APXS6R3ARA221MF61G/APXS6R3ARA221MF61G-ND/3983386,"","","","","","","","",CAP ALUM POLY 220UF 20% 6.3V SMD,"Radial, Can - SMD","22mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.240 (6.10mm)","","2020-08-30 21:05:08.077000","",Active,"5000 Hrs @ 105°C",United Chemi-Con,APXS6R3ARA221MF61G,"1000",Surface Mount,"","Radial, Can - SMD",TapeAndReel,"2853","","0.50","","2.57A @ 100kHz","",NPCAP™-PXS,"0.248 Dia (6.30mm)",DigiKey,APXS6R3ARA221MF61G-ND,"","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"220uF",""
General Purpose,"68uF",=Value,Datasheet,http://www.chemi-con.co.jp/cgi-bin/CAT_DB/SEARCH/cat_db_al.cgi?e=e&j=p&pdfname=pxs,DigiKey Link,http://digikey.com/product-detail/en/united-chemi-con/APXS160ARA680MF61G/APXS160ARA680MF61G-ND/3983395,"","","","","","","","",CAP ALUM POLY 68UF 20% 16V SMD,"Radial, Can - SMD","30mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.240 (6.10mm)","","2020-08-30 21:05:08.090000","",Active,"5000 Hrs @ 105°C",United Chemi-Con,APXS160ARA680MF61G,"1000",Surface Mount,"","Radial, Can - SMD",TapeAndReel,"2854","","0.50","","2.2A @ 100kHz","",NPCAP™-PXS,"0.248 Dia (6.30mm)",DigiKey,APXS160ARA680MF61G-ND,"","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"68uF",""
General Purpose,"22uF",=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-beyschlag-draloric-bc-components/MAL218497001E3/56-MAL218497001E3-ND/12813960,"","","","","","","","",CAP ALUM 22UF 35V 2000H,"Radial, Can - SMD","50mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.240 (6.10mm)","","2020-08-30 21:05:08.100000","",Active,"2000 Hrs @ 105°C",Vishay Beyschlag/Draloric/BC Components,MAL218497001E3,"4000",Surface Mount,"","Radial, Can - SMD",Box,"2855","","0.44","","1.3A @ 100kHz","65mA @ 120Hz","184 CPNS","0.248 Dia (6.30mm)",DigiKey,"56-MAL218497001E3-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"22uF",""
General Purpose,"12uF",=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-beyschlag-draloric-bc-components/MAL218497103E3/56-MAL218497103E3-ND/12813906,"","","","","","","","",CAP ALUM 12UF 50V 2000H,"Radial, Can - SMD","80mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.240 (6.10mm)","","2020-08-30 21:05:08.107000","",Active,"2000 Hrs @ 105°C",Vishay Beyschlag/Draloric/BC Components,MAL218497103E3,"4000",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",Box,"2856","","0.86","","800mA @ 100kHz","40mA @ 120Hz","184 CPNS","0.248 Dia (6.30mm)",DigiKey,"56-MAL218497103E3-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"12uF","50V"
General Purpose,"100uF",=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-beyschlag-draloric-bc-components/MAL218497302E3/56-MAL218497302E3-ND/12810691,"","","","","","","","",CAP ALUM 100UF 6.3V 2000H,"Radial, Can - SMD","30mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.240 (6.10mm)","","2020-08-30 21:05:08.127000","",Active,"2000 Hrs @ 105°C",Vishay Beyschlag/Draloric/BC Components,MAL218497302E3,"5000",Surface Mount,"","Radial, Can - SMD",Box,"2857","","0.26","","2A @ 100kHz","100mA @ 120Hz","184 CPNS","0.248 Dia (6.30mm)",DigiKey,"56-MAL218497302E3-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"100uF",""
General Purpose,"100uF",=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-beyschlag-draloric-bc-components/MAL218497251E3/56-MAL218497251E3-ND/12810459,"","","","","","","","",CAP ALUM 100UF 2.5V 2000H,"Radial, Can - SMD","22mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.240 (6.10mm)","","2020-08-30 21:05:08.150000","",Active,"2000 Hrs @ 105°C",Vishay Beyschlag/Draloric/BC Components,MAL218497251E3,"4000",Surface Mount,"","Radial, Can - SMD",Box,"2858","","0.26","","2.5A @ 100kHz","125mA @ 120Hz","184 CPNS","0.248 Dia (6.30mm)",DigiKey,"56-MAL218497251E3-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"100uF",""
General Purpose,"47uF",=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-beyschlag-draloric-bc-components/MAL218497301E3/56-MAL218497301E3-ND/12810753,"","","","","","","","",CAP ALUM 47UF 6.3V 2000H,"Radial, Can - SMD","30mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.240 (6.10mm)","","2020-08-30 21:05:08.153000","",Active,"2000 Hrs @ 105°C",Vishay Beyschlag/Draloric/BC Components,MAL218497301E3,"5000",Surface Mount,"","Radial, Can - SMD",Box,"2859","","0.26","","2A @ 100kHz","100mA @ 120Hz","184 CPNS","0.248 Dia (6.30mm)",DigiKey,"56-MAL218497301E3-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"47uF",""
Automotive,"56uF",=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-beyschlag-draloric-bc-components/MAL218697401E3/56-MAL218697401E3-ND/12813074,"","","","","","","","",CAP ALUM 56UF 10V 2000H,"Radial, Can - SMD","35mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.240 (6.10mm)","","2020-08-30 21:05:08.173000","",Active,"2000 Hrs @ 125°C",Vishay Beyschlag/Draloric/BC Components,MAL218697401E3,"4000",Surface Mount,-55°C ~ 125°C,"Radial, Can - SMD",Box,"2860","","0.34","","2.2A @ 100kHz","110mA @ 120Hz","186 CPNT","0.248 Dia (6.30mm)",DigiKey,"56-MAL218697401E3-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"56uF","10V"
General Purpose,"330uF",=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-beyschlag-draloric-bc-components/MAL218497357E3/56-MAL218497357E3-ND/12814176,"","","","","","","","",CAP ALUM 330UF 4V 2000H,"Radial, Can - SMD","15mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.240 (6.10mm)","","2020-08-30 21:05:08.197000","",Active,"2000 Hrs @ 105°C",Vishay Beyschlag/Draloric/BC Components,MAL218497357E3,"4000",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",Box,"2861","","0.34","","3.1A @ 100kHz","155mA @ 120Hz","184 CPNS","0.248 Dia (6.30mm)",DigiKey,"56-MAL218497357E3-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"330uF","4V"
General Purpose,"68uF",=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-beyschlag-draloric-bc-components/MAL218497514E3/56-MAL218497514E3-ND/12813648,"","","","","","","","",CAP ALUM 68UF 16V 2000H,"Radial, Can - SMD","35mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.240 (6.10mm)","","2020-08-30 21:05:08.200000","",Active,"2000 Hrs @ 105°C",Vishay Beyschlag/Draloric/BC Components,MAL218497514E3,"4000",Surface Mount,-55°C ~ 105°C,"Radial, Can - SMD",Box,"2862","","0.34","","2.2A @ 100kHz","110mA @ 120Hz","184 CPNS","0.248 Dia (6.30mm)",DigiKey,"56-MAL218497514E3-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"68uF","16V"
Automotive,"100uF",=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-beyschlag-draloric-bc-components/MAL218697301E3/56-MAL218697301E3-ND/12812882,"","","","","","","","",CAP ALUM 100UF 6.3V 2000H,"Radial, Can - SMD","35mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.240 (6.10mm)","","2020-08-30 21:05:08.207000","",Active,"2000 Hrs @ 125°C",Vishay Beyschlag/Draloric/BC Components,MAL218697301E3,"4000",Surface Mount,"","Radial, Can - SMD",Box,"2863","","0.33","","2.2A @ 100kHz","110mA @ 120Hz","186 CPNT","0.248 Dia (6.30mm)",DigiKey,"56-MAL218697301E3-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"100uF",""
General Purpose,"47uF",=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-beyschlag-draloric-bc-components/MAL218497512E3/56-MAL218497512E3-ND/12813893,"","","","","","","","",CAP ALUM 47UF 16V 2000H,"Radial, Can - SMD","35mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.240 (6.10mm)","","2020-08-30 21:05:08.210000","",Active,"2000 Hrs @ 105°C",Vishay Beyschlag/Draloric/BC Components,MAL218497512E3,"4000",Surface Mount,"","Radial, Can - SMD",Box,"2864","","0.32","","2.2A @ 100kHz","110mA @ 120Hz","184 CPNS","0.248 Dia (6.30mm)",DigiKey,"56-MAL218497512E3-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"47uF",""
General Purpose,"47uF",=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-beyschlag-draloric-bc-components/MAL218597501E3/56-MAL218597501E3-ND/12813164,"","","","","","","","",CAP ALUM 47UF 16V 5000H,"Radial, Can - SMD","48mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.240 (6.10mm)","","2020-08-30 21:05:08.213000","",Active,"5000 Hrs @ 105°C",Vishay Beyschlag/Draloric/BC Components,MAL218597501E3,"4000",Surface Mount,"","Radial, Can - SMD",Box,"2865","","0.32","","1.7A @ 100kHz","85mA @ 120Hz","185 CPNZ","0.248 Dia (6.30mm)",DigiKey,"56-MAL218597501E3-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"47uF",""
General Purpose,"220uF",=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-beyschlag-draloric-bc-components/MAL218497253E3/56-MAL218497253E3-ND/12810629,"","","","","","","","",CAP ALUM 220UF 2.5V 2000H,"Radial, Can - SMD","22mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.240 (6.10mm)","","2020-09-02 01:25:30.113000","",Active,"2000 Hrs @ 105°C",Vishay Beyschlag/Draloric/BC Components,MAL218497253E3,"4000",Surface Mount,"","Radial, Can - SMD",Box,"2866","","0.30","","2.8A @ 100kHz","140mA @ 120Hz","184 CPNS","0.248 Dia (6.30mm)",DigiKey,"56-MAL218497253E3-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"220uF","2.5V"
General Purpose,"100uF",=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-beyschlag-draloric-bc-components/MAL218597301E3/56-MAL218597301E3-ND/12810883,"","","","","","","","",CAP ALUM 100UF 6.3V 5000H,"Radial, Can - SMD","32mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.240 (6.10mm)","","2020-09-02 01:25:30.123000","",Active,"5000 Hrs @ 105°C",Vishay Beyschlag/Draloric/BC Components,MAL218597301E3,"4000",Surface Mount,"","Radial, Can - SMD",Box,"2867","","0.29","","2.3A @ 100kHz","115mA @ 120Hz","185 CPNZ","0.248 Dia (6.30mm)",DigiKey,"56-MAL218597301E3-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"100uF","6.3V"
General Purpose,"8.2uF",=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-beyschlag-draloric-bc-components/MAL218497802E3/56-MAL218497802E3-ND/12813657,"","","","","","","","","CAP ALUM 8,2UF 63V 2000H","Radial, Can - SMD","100mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.240 (6.10mm)","","2020-09-02 01:25:30.127000","",Active,"2000 Hrs @ 105°C",Vishay Beyschlag/Draloric/BC Components,MAL218497802E3,"4000",Surface Mount,"","Radial, Can - SMD",Box,"2868","","0.90","","700mA @ 100kHz","35mA @ 120Hz","184 CPNS","0.248 Dia (6.30mm)",DigiKey,"56-MAL218497802E3-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"8.2uF","63V"
General Purpose,"330uF",=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/United%20Chemi-Con%20PDFs/PXE_Series_REV_09.2009.pdf,DigiKey Link,http://digikey.com/product-detail/en/united-chemi-con/APXE6R3ARA331MF61G/APXE6R3ARA331MF61G-ND/3998109,"","","","","","","","",CAP ALUM POLY 330UF 20% 6.3V SMD,"Radial, Can - SMD","17mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.240 (6.10mm)","","2020-09-02 01:25:30.150000","",Active,"2000 Hrs @ 105°C",United Chemi-Con,APXE6R3ARA331MF61G,"1000",Surface Mount,"","Radial, Can - SMD",TapeAndReel,"2869","","0.48","","3.39A @ 100kHz","",NPCAP™-PXE,"0.248 Dia (6.30mm)",DigiKey,APXE6R3ARA331MF61G-ND,"","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"330uF","6.3V"
Automotive,"33uF",=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-beyschlag-draloric-bc-components/MAL218297601E3/56-MAL218297601E3-ND/12810847,"","","","","","","","",CAP ALUM 33UF 25V 10000H,"Radial, Can - SMD","80mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.240 (6.10mm)","","2020-09-02 01:25:30.163000","",Active,"10000 Hrs @ 105°C",Vishay Beyschlag/Draloric/BC Components,MAL218297601E3,"5000",Surface Mount,"","Radial, Can - SMD",Box,"2870","","0.48","","900mA @ 100kHz","90mA @ 120Hz","182 CPHZ","0.248 Dia (6.30mm)",DigiKey,"56-MAL218297601E3-ND","","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Hybrid,"33uF","25V"
General Purpose,"220uF",=Value,Datasheet,http://www.chemi-con.co.jp/cgi-bin/CAT_DB/SEARCH/cat_db_al.cgi?e=e&j=p&pdfname=pxd,DigiKey Link,http://digikey.com/product-detail/en/united-chemi-con/APXD2R5ARA221MF61G/APXD2R5ARA221MF61G-ND/3983360,"","","","","","","","",CAP ALUM POLY 220UF 20% 2.5V SMD,"Radial, Can - SMD","30mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.240 (6.10mm)","","2020-09-02 01:25:30.177000","",Active,"2000 Hrs @ 125°C",United Chemi-Con,APXD2R5ARA221MF61G,"1000",Surface Mount,"","Radial, Can - SMD",TapeAndReel,"2871","","0.48","","2.5A @ 100kHz","",NPCAP™-PXD,"0.248 Dia (6.30mm)",DigiKey,APXD2R5ARA221MF61G-ND,"","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"220uF","2.5V"
General Purpose,"100uF",=Value,Datasheet,http://www.chemi-con.co.jp/cgi-bin/CAT_DB/SEARCH/cat_db_al.cgi?e=e&j=p&pdfname=pxd,DigiKey Link,http://digikey.com/product-detail/en/united-chemi-con/APXD6R3ARA101MF61G/APXD6R3ARA101MF61G-ND/3983362,"","","","","","","","",CAP ALUM POLY 100UF 20% 6.3V SMD,"Radial, Can - SMD","35mOhm",footprints/Capacitor - Aluminium/PCB - CAPACITOR - ALUMINIUM - CAP ALSMD 6.6MM H6.1MM.PCBLIB,"","",CAP ALSMD 6.6MM H6.1MM,"","","0.240 (6.10mm)","","2020-09-02 01:25:30.190000","",Active,"2000 Hrs @ 125°C",United Chemi-Con,APXD6R3ARA101MF61G,"1000",Surface Mount,"","Radial, Can - SMD",TapeAndReel,"2872","","0.47","","2.4A @ 100kHz","",NPCAP™-PXD,"0.248 Dia (6.30mm)",DigiKey,APXD6R3ARA101MF61G-ND,"","","","","","","","","","","0.260 L x 0.260 W (6.60mm x 6.60mm)",,"capacitors\Capacitor_AL,capacitors\Capacitor_p",±20%,Polymer,"100uF","6.3V"
