"Color","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Configuration","Current - Test","Description","Device Package","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height (Max)","LastUpdated","Lens Color","Lens Size","Lens Style","Lens Transparency","Lifecycle Status","Manufacturer","Part Number","Millicandela Rating","Minimum Order","Mounting Type","Package / Case","Packaging","PartId","Part Status","Price","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Type","Value","Viewing Angle","Voltage - Forward (Vf) (Typ)","Wavelength - Dominant","Wavelength - Peak"
Blue,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APTD3216PBC-A.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APTD3216PBC-A/754-1155-1-ND/1747872,"","","","","","","","",Standard,"20mA",LED BLUE CLEAR 2SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 BLUE.PCBLIB,"","",LED 1206_3216 BLUE,"","","1.90mm","2020-09-02 01:20:33.433000",Colorless,"1.60mm Dia",Round with Domed Top,Clear,Active,Kingbright,APTD3216PBC/A,"400mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"741",Active,"0.17",-,"3.20mm L x 1.60mm W",DigiKey,"754-1155-1-ND","","","","","","","","","","","2-SMD",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"50°","3.2V","470nm","468nm"
Blue,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APT3216LVBC-D.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APT3216LVBC-D/754-1943-1-ND/5177473,"","","","","","","","",Standard,"2mA",LED BLUE CLEAR 2SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 BLUE.PCBLIB,"","",LED 1206_3216 BLUE,"","","0.75mm","2020-09-02 01:20:33.410000",Colorless,"1.90mm x 1.60mm",Rectangle with Flat Top,Clear,Active,Kingbright,APT3216LVBC/D,"24mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"742",Active,"0.17",-,"3.20mm L x 1.60mm W",DigiKey,"754-1943-1-ND","","","","","","","","","","","2-SMD",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"120°","2.65V","470nm","465nm"
Blue,=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/598_Series_1206_Pkg.pdf,DigiKey Link,http://digikey.com/product-detail/en/dialight/5988291102F/350-4111-ND/2432663,"","","","","","","","",Standard,"20mA",LED BLUE CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 BLUE.PCBLIB,"","",LED 1206_3216 BLUE,"","","0.70mm","2020-09-02 01:20:33.407000",Colorless,"2.00mm x 1.60mm",Rectangle with Flat Top,Clear,Active,Dialight,"5988291102F","140mcd","1",Surface Mount,"1206 (3216 Metric)",Strip,"743",Active,"0.82","598","3.20mm L x 1.60mm W",DigiKey,"350-4111-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"140°","3.2V","473nm",""
Blue,=Value,Datasheet,http://optoelectronics.liteon.com/upload/download/DS22-2000-026/LTST-C150TBKT(0630).pdf,DigiKey Link,http://digikey.com/product-detail/en/lite-on-inc/LTST-C150TBKT/160-1643-1-ND/573584,"","","","","","","","",Standard,"20mA",LED BLUE CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 BLUE.PCBLIB,"","",LED 1206_3216 BLUE,"","","1.10mm","2020-09-02 01:20:33.387000",Colorless,"2.06mm x 1.60mm",Rectangle with Flat Top,Clear,Active,Lite-On Inc.,LTST-C150TBKT,"104mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"744",Active,"0.08",-,"3.20mm L x 1.60mm W",DigiKey,"160-1643-1-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"130°","3.3V","470nm","468nm"
Blue,=Value,Datasheet,https://www.sunledusa.com/products/spec/XZCBD55W-A2.pdf,DigiKey Link,http://digikey.com/product-detail/en/sunled/XZCBD55W-A2/1497-1404-1-ND/8259081,"","","","","","","","",Standard,"20mA",LED BLUE CLEAR 2SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 BLUE.PCBLIB,"","",LED 1206_3216 BLUE,"","","1.10mm","2020-09-02 01:20:33.370000",Colorless,"1.10mm Dia",Round with Flat Top,Clear,Active,SunLED,XZCBD55W-A2,"248mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"745",Active,"0.15",-,"3.20mm L x 1.60mm W",DigiKey,"1497-1404-1-ND","","","","","","","","","","","2-SMD",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"70°","3.3V","465nm","460nm"
Blue,=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/American%20Bright%20Opto%20PDFs/BL-HB333Q-AV-TRB_V1.0_9-29-09.pdf,DigiKey Link,http://digikey.com/product-detail/en/american-bright-optoelectronics-corporation/BL-HB333Q-AV-TRB/2007-BL-HB333Q-AV-TRBCT-ND/9924239,"","","","","","","","",Standard,"5mA","1206 0.5MM BLUE WATER CLEAR SMT","1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 BLUE.PCBLIB,"","",LED 1206_3216 BLUE,"","","0.55mm","2020-09-02 01:20:33.347000",Colorless,"2.00mm x 1.50mm",Rectangle with Flat Top,Clear,Active,American Bright Optoelectronics Corporation,BL-HB333Q-AV-TRB,"15mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"746",Active,"0.09",-,"3.20mm L x 1.60mm W",DigiKey,"2007-BL-HB333Q-AV-TRBCT-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"120°","2.8V","","460nm"
Blue,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APTL3216QBC-D.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APTL3216QBC-D/754-1445-1-ND/2163803,"","","","","","","","",Standard,"20mA",LED BLUE CLEAR CHIP SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 BLUE.PCBLIB,"","",LED 1206_3216 BLUE,"","","1.10mm","2020-09-02 01:20:33.323000",Colorless,"1.60mm Dia",Round with Flat Top,Clear,Active,Kingbright,APTL3216QBC/D,"250mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"747",Active,"0.14",-,"3.20mm L x 1.60mm W",DigiKey,"754-1445-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"70°","3.3V","465nm","460nm"
Blue,=Value,Datasheet,https://katalog.we-online.de/led/datasheet/150120BS75000.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/150120BS75000/732-4989-1-ND/4489931,"","","","","","","","",Standard,"20mA",LED BLUE CLEAR 1206 SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 BLUE.PCBLIB,"","",LED 1206_3216 BLUE,"","","0.69mm","2020-09-02 01:20:33.317000",Colorless,"2.00mm x 1.60mm",Rectangle with Flat Top,Clear,Active,Würth Elektronik,"150120BS75000","145mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"748",Active,"0.15",WL-SMCW,"3.20mm L x 1.60mm W",DigiKey,"732-4989-1-ND","","","","","","","","","","","1206",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"140°","3.2V","470nm","465nm"
Blue,=Value,Datasheet,https://www.sunledusa.com/products/spec/XZCBD55W-1.pdf,DigiKey Link,http://digikey.com/product-detail/en/sunled/XZCBD55W-1/1497-1119-1-ND/4745885,"","","","","","","","",Standard,"20mA",LED BLUE CLEAR CHIP SMD,"1206 (3216 Metric)","",footprints/LED/PCB - LED - LED 1206_3216 BLUE.PCBLIB,"","",LED 1206_3216 BLUE,"","","0.75mm","2020-09-02 01:20:33.313000",Colorless,"1.90mm x 1.60mm",Rectangle with Flat Top,Clear,Active,SunLED,XZCBD55W-1,"98mcd","1",Surface Mount,"1206 (3216 Metric)",TapeAndReel,"749",Active,"0.11",-,"3.20mm L x 1.60mm W",DigiKey,"1497-1119-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"120°","3.3V","465nm","460nm"
Blue,=Value,Datasheet,http://americanbrightled.com/pdffiles/smt/BL-HB535A-TRB.pdf,DigiKey Link,http://digikey.com/product-detail/en/american-bright-optoelectronics-corporation/BL-HB535A-TRB/BL-HB535A-TRBCT-ND/9678344,"","","","","","","","","0805","20mA","0805 ULTRA BLUE CLEAR SMT","0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 BLUE.PCBLIB,"","",LED 0805_2012 BLUE,"","","1.20mm","2020-09-02 01:20:29.883000",Colorless,"1.40mm x 1.25mm",Rectangle with Flat Top,Clear,Active,American Bright Optoelectronics Corporation,BL-HB535A-TRB,"100mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"750",Active,"0.09",-,"2.00mm L x 1.25mm W",DigiKey,BL-HB535A-TRBCT-ND,"","","","","","","","","","","0805",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"120°","3.5V","","470nm"
Blue,=Value,Datasheet,http://www.inolux-corp.com/datasheet/SMDLED/Mono%20Color%20Top%20View/IN-S85AT%20Series_V1.1.pdf,DigiKey Link,http://digikey.com/product-detail/en/inolux/IN-S85AT5B/1830-1078-1-ND/7604720,"","","","","","","","",Standard,"5mA",LED BLUE CLEAR 0805 SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 BLUE.PCBLIB,"","",LED 0805_2012 BLUE,"","","1.10mm","2020-09-02 01:20:29.880000",Clear,"1.40mm x 1.25mm",Rectangle with Flat Top,Clear,Active,Inolux,IN-S85AT5B,"80mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"751",Active,"0.06",IN-S85AT,"2.00mm L x 1.25mm W",DigiKey,"1830-1078-1-ND","","","","","","","","","","","0805",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"120°","3V","470nm","473nm"
Blue,=Value,Datasheet,http://www.qt-brightek.com/datasheet/QBLP631_series.pdf,DigiKey Link,http://digikey.com/product-detail/en/qt-brightek-qtb/QBLP631-IB/1516-1083-1-ND/4814810,"","","","","","","","",Standard,"20mA",LED BLUE CLEAR 0805 SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 BLUE.PCBLIB,"","",LED 0805_2012 BLUE,"","","0.80mm","2020-09-02 01:20:29.863000",Colorless,"1.30mm x 1.25mm",Rectangle with Flat Top,Clear,Active,QT Brightek (QTB),QBLP631-IB,"125mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"752",Active,"0.08",QBLP631,"2.00mm L x 1.25mm W",DigiKey,"1516-1083-1-ND","","","","","","","","","","","0805",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"","3.1V","470nm",""
Blue,=Value,Datasheet,http://www.dialightsignalsandcomponents.com/Assets/Drawings/2D_Drawings_DrawingDetailedSpec/NewDrawings/18370A.pdf,DigiKey Link,http://digikey.com/product-detail/en/dialight/5975606507F/350-4390-1-ND/9385496,"","","","","","","","",Standard,"5mA",LED BLUE 0805 SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 BLUE.PCBLIB,"","",LED 0805_2012 BLUE,"","","0.93mm","2020-09-02 01:20:29.850000","0.93mm","1.40mm x 1.24mm",Rectangle with Flat Top,"",Active,Dialight,"5975606507F","36mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"753",Active,"0.16","597","2.00mm L x 1.25mm W",DigiKey,"350-4390-1-ND","","","","","","","","","","","0805",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"","2.9V","470nm",""
Blue,=Value,Datasheet,https://www.rohm.com/datasheet/SML-M13UT,DigiKey Link,http://digikey.com/product-detail/en/rohm-semiconductor/SMLMN2BCTT86C/846-1207-1-ND/6057239,"","","","","","","","",Standard,"5mA",LED BLUE CLEAR 2012 SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 BLUE.PCBLIB,"","",LED 0805_2012 BLUE,"","","0.90mm","2020-09-02 01:20:29.827000",Colorless,"1.40mm x 0.85mm",Rectangle with Flat Top,Clear,Active,Rohm Semiconductor,SMLMN2BCTT86C,"36mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"754",Active,"0.13","Automotive, AEC-Q101","2.00mm L x 1.25mm W",DigiKey,"846-1207-1-ND","","","","","","","","","","","2012(0805)",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"","2.9V","470nm",""
Blue,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APT2012VBC-D.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APT2012VBC-D/754-1794-1-ND/4753625,"","","","","","","","",Standard,"20mA",LED BLUE CLEAR CHIP SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 BLUE.PCBLIB,"","",LED 0805_2012 BLUE,"","","0.75mm","2020-09-02 01:20:29.823000",Colorless,"1.30mm x 1.25mm",Rectangle with Flat Top,Clear,Active,Kingbright,APT2012VBC/D,"180mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"755",Active,"0.16",-,"2.00mm L x 1.25mm W",DigiKey,"754-1794-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"120°","3.3V","470nm","465nm"
Blue,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APTD2012LVBC-D.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APTD2012LVBC-D/754-2047-1-ND/7043099,"","","","","","","","",Standard,"2mA",LED BLUE CLEAR 2012 SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 BLUE.PCBLIB,"","",LED 0805_2012 BLUE,"","","1.15mm","2020-09-02 01:20:29.820000",Colorless,"0.80mm Dia",Round with Domed Top,Clear,Active,Kingbright,APTD2012LVBC/D,"90mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"756",Active,"0.20",-,"2.00mm L x 1.25mm W",DigiKey,"754-2047-1-ND","","","","","","","","","","","2012",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"30°","2.65V","470nm","465nm"
Blue,=Value,Datasheet,https://www.sunledusa.com/products/spec/XZFBB54W-8.pdf,DigiKey Link,http://digikey.com/product-detail/en/sunled/XZFBB54W-8/1497-1437-1-ND/8259114,"","","","","","","","",Standard,"20mA",LED BLUE CLEAR CHIP SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 BLUE.PCBLIB,"","",LED 0805_2012 BLUE,"","","1.20mm","2020-09-02 01:20:29.817000",Colorless,"0.80mm Dia",Round with Domed Top,Clear,Active,SunLED,XZFBB54W-8,"597mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"757",Active,"0.16",-,"2.00mm L x 1.25mm W",DigiKey,"1497-1437-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"30°","3.3V","470nm","465nm"
Blue,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APT2012PR54F-A-SC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APT2012PR54F-A-SC/754-2181-1-ND/7776823,"","","","","","","","",Standard,"20mA",LED BLUE DIFFUSED CHIP SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 BLUE.PCBLIB,"","",LED 0805_2012 BLUE,"","","0.85mm","2020-09-02 01:20:29.807000",Green,"1.20mm x 1.25mm",Rectangle with Flat Top,Diffused,Active,Kingbright,APT2012PR54F/A-SC,"120mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"758",Active,"0.27",-,"2.00mm L x 1.25mm W",DigiKey,"754-2181-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"160°","3.2V","",""
Blue,=Value,Datasheet,http://www.dialightsignalsandcomponents.com/Assets/Brochures_And_Catalogs/Indication/CBI_SMD_new/Dialight_CBI_data_599-0805_Apr2018.pdf,DigiKey Link,http://digikey.com/product-detail/en/dialight/5990191007F/350-4359-1-ND/9385465,"","","","","","","","",Standard,"20mA",LED BLUE 0805 SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 BLUE.PCBLIB,"","",LED 0805_2012 BLUE,"","","0.80mm","2020-09-02 01:20:29.803000","0.80mm","1.40mm x 1.25mm",Rectangle with Flat Top,"",Active,Dialight,"5990191007F","105mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"759",Active,"0.10","599","2.00mm L x 1.25mm W",DigiKey,"350-4359-1-ND","","","","","","","","","","","0805",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"140°","3.2V","470nm",""
Blue,=Value,Datasheet,http://www.dialightsignalsandcomponents.com/Assets/Drawings/2D_Drawings_DrawingDetailedSpec/NewDrawings/18375A.pdf,DigiKey Link,http://digikey.com/product-detail/en/dialight/5973605607F/350-4394-1-ND/9385500,"","","","","","","","",Standard,"2mA",LED BLUE 0805 SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 BLUE.PCBLIB,"","",LED 0805_2012 BLUE,"","","0.93mm","2020-09-02 01:20:29.793000","0.93mm","1.40mm x 1.24mm",Rectangle with Flat Top,"",Active,Dialight,"5973605607F","15mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"760",Active,"0.10","597","2.00mm L x 1.25mm W",DigiKey,"350-4394-1-ND","","","","","","","","","","","0805",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"130°","2.8V","","468nm"
Blue,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APHCM2012QBC-D-F01.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APHCM2012QBC-D-F01/754-1505-1-ND/2263579,"","","","","","","","",Standard,"20mA",LED BLUE CLEAR CHIP SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 BLUE.PCBLIB,"","",LED 0805_2012 BLUE,"","","0.40mm","2020-09-02 01:20:29.780000",Colorless,"1.30mm x 1.25mm",Rectangle with Flat Top,Clear,Active,Kingbright,APHCM2012QBC/D-F01,"100mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"761",Active,"0.11",-,"2.00mm L x 1.25mm W",DigiKey,"754-1505-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"110°","3.3V","465nm","460nm"
Blue,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APHCM2012VBC-D.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APHCM2012VBC-D/754-2118-1-ND/7319046,"","","","","","","","",Independent,"20mA",LED BLUE CLEAR 2SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 BLUE.PCBLIB,"","",LED 0805_2012 BLUE,"","","0.50mm","2020-09-02 01:20:29.757000",Colorless,"1.25mm x 1.20mm",Rectangle with Flat Top,Clear,Active,Kingbright,APHCM2012VBC/D,"180mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"762",Active,"0.12",-,"2.00mm L x 1.25mm W",DigiKey,"754-2118-1-ND","","","","","","","","","","","2-SMD",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"140°","3.3V","470nm","465nm"
Blue,=Value,Datasheet,https://www.bivar.com/Files/Datasheets/SM0805UBWC.pdf,DigiKey Link,http://digikey.com/product-detail/en/bivar-inc/SM0805UBWC/492-1330-1-ND/2408559,"","","","","","","","",Standard,"20mA",LED BLUE CLEAR 0805 SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 BLUE.PCBLIB,"","",LED 0805_2012 BLUE,"","","1.10mm","2020-09-02 01:20:29.747000",Colorless,"1.40mm x 1.20mm",Rectangle with Flat Top,Clear,Active,Bivar Inc.,SM0805UBWC,"115mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"763",Active,"0.41",-,"2.00mm L x 1.20mm W",DigiKey,"492-1330-1-ND","","","","","","","","","","","0805",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"130°","3.3V","470nm","468nm"
Blue,=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Lumex%20PDFs/SML-LX0805USBC-TR.pdf,DigiKey Link,http://digikey.com/product-detail/en/lumex-opto-components-inc/SML-LX0805USBC-TR/67-1638-1-ND/408125,"","","","","","","","",Standard,"20mA",LED BLUE CLEAR SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 BLUE.PCBLIB,"","",LED 0805_2012 BLUE,"","","","2020-09-02 01:20:29.737000",Colorless,"1.40mm x 1.25mm",Rectangle with Flat Top,Clear,Active,Lumex Opto/Components Inc.,SML-LX0805USBC-TR,"25mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"764",Active,"0.57",-,"2.00mm L x 1.25mm W",DigiKey,"67-1638-1-ND","","","","","","","","","","","",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"140°","3.5V","","470nm"
Blue,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APTD2012LQBC-D.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APTD2012LQBC-D/754-2046-1-ND/7043098,"","","","","","","","",Standard,"2mA",LED BLUE CLEAR 2012 SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 BLUE.PCBLIB,"","",LED 0805_2012 BLUE,"","","1.15mm","2020-09-02 01:20:29.737000",Colorless,"0.80mm Dia",Round with Domed Top,Clear,Active,Kingbright,APTD2012LQBC/D,"50mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"765",Active,"0.16",-,"2.00mm L x 1.25mm W",DigiKey,"754-2046-1-ND","","","","","","","","","","","2012",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"30°","2.65V","465nm","460nm"
Blue,=Value,Datasheet,https://www.sunledusa.com/products/spec/XZCBD54W-8.pdf,DigiKey Link,http://digikey.com/product-detail/en/sunled/XZCBD54W-8/1497-1436-1-ND/8259113,"","","","","","","","",Standard,"20mA",LED BLUE CLEAR CHIP SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 BLUE.PCBLIB,"","",LED 0805_2012 BLUE,"","","1.20mm","2020-09-02 01:20:29.723000",Colorless,"0.80mm Dia",Round with Domed Top,Clear,Active,SunLED,XZCBD54W-8,"397mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"766",Active,"0.13",-,"2.00mm L x 1.25mm W",DigiKey,"1497-1436-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"30°","3.3V","465nm","460nm"
Blue,=Value,Datasheet,http://www.kingbrightusa.com/images/catalog/SPEC/APT2012LVBC-D.pdf,DigiKey Link,http://digikey.com/product-detail/en/kingbright/APT2012LVBC-D/754-1938-1-ND/5177468,"","","","","","","","",Standard,"2mA",LED BLUE CLEAR 2SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 BLUE.PCBLIB,"","",LED 0805_2012 BLUE,"","","0.75mm","2020-09-02 01:20:29.723000",Colorless,"1.20mm x 1.25mm",Rectangle with Flat Top,Clear,Active,Kingbright,APT2012LVBC/D,"24mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"767",Active,"0.17",HELI2,"2.00mm L x 1.25mm W",DigiKey,"754-1938-1-ND","","","","","","","","","","","2-SMD",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"120°","2.65V","470nm","465nm"
Blue,=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Dialight%20PDFs/598_Series_0805_Pkg.pdf,DigiKey Link,http://digikey.com/product-detail/en/dialight/5988191107F/350-2046-1-ND/1291350,"","","","","","","","",Standard,"20mA",LED BLUE CLEAR 0805 SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 BLUE.PCBLIB,"","",LED 0805_2012 BLUE,"","","0.80mm","2020-09-02 01:20:29.720000",Colorless,"1.40mm x 1.25mm",Rectangle with Flat Top,Clear,Active,Dialight,"5988191107F","140mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"768",Active,"0.17","598","2.00mm L x 1.25mm W",DigiKey,"350-2046-1-ND","","","","","","","","","","","0805",symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"140°","3.2V","473nm",""
Blue,=Value,Datasheet,https://docs.broadcom.com/docs/AV02-0977EN,DigiKey Link,http://digikey.com/product-detail/en/broadcom-limited/HSMR-C170/516-1445-1-ND/637769,"","","","","","","","",Standard,"20mA",LED BLUE DIFFUSED CHIP SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 BLUE.PCBLIB,"","",LED 0805_2012 BLUE,"","","0.80mm","2020-09-02 01:20:29.717000",White,"1.40mm x 1.25mm",Rectangle with Flat Top,Diffused,Active,Broadcom Limited,HSMR-C170,"55mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"769",Active,"0.25",-,"2.00mm L x 1.25mm W",DigiKey,"516-1445-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"155°","3.4V","473nm","469nm"
Blue,=Value,Datasheet,https://docs.broadcom.com/docs/AV02-0592EN,DigiKey Link,http://digikey.com/product-detail/en/broadcom-limited/HSMN-C170/516-1437-1-ND/637761,"","","","","","","","",Standard,"20mA",LED BLUE DIFFUSED CHIP SMD,"0805 (2012 Metric)","",footprints/LED/PCB - LED - LED 0805_2012 BLUE.PCBLIB,"","",LED 0805_2012 BLUE,"","","0.80mm","2020-09-02 01:20:29.703000",White,"1.40mm x 1.25mm",Rectangle with Flat Top,Diffused,Active,Broadcom Limited,HSMN-C170,"35mcd","1",Surface Mount,"0805 (2012 Metric)",TapeAndReel,"770",Active,"0.28",-,"2.00mm L x 1.25mm W",DigiKey,"516-1437-1-ND","","","","","","","","","","",Chip LED,symbols/Diodes/SCH - DIODES - LED.SCHLIB,LED,"",Blue,"170°","3.3V","470nm","468nm"
