"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
Automotive,"1.5uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_hightemp_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA6L2X8R1E155K160AA/445-5924-1-ND/2443964,"","","","","","","","",CAP CER 1.5UF 25V X8R 1210,"1210 (3225 Metric)","",High Temperature,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.463000","","",Active,TDK Corporation,CGA6L2X8R1E155K160AA,"1","Surface Mount, MLCC",-55°C ~ 150°C,"1210 (3225 Metric)",TapeAndReel,"24780",Active,"0.40",AEC-Q200,CGA,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"445-5924-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.071 (1.80mm)",±10%,"","1.5uF","25V"
General Purpose,"0.015uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_hightemp_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3225NP02J153J160AA/445-172545-1-ND/4990087,"","","","","","","","",CAP CER 0.015UF 630V NP0 1210,"1210 (3225 Metric)","",High Temperature,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.460000","","",Active,TDK Corporation,C3225NP02J153J160AA,"1","Surface Mount, MLCC",-55°C ~ 150°C,"1210 (3225 Metric)",TapeAndReel,"24781",Active,"0.42","",C,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"445-172545-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.071 (1.80mm)",±5%,"","0.015uF","630V"
Automotive,"0.015uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_hightemp_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA6L4NP02J153J160AA/445-172569-1-ND/4990110,"","","","","","","","",CAP CER 0.015UF 630V NP0 1210,"1210 (3225 Metric)","",High Temperature,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.457000","","",Active,TDK Corporation,CGA6L4NP02J153J160AA,"1","Surface Mount, MLCC",-55°C ~ 150°C,"1210 (3225 Metric)",TapeAndReel,"24782",Active,"0.42",AEC-Q200,CGA,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"445-172569-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.071 (1.80mm)",±5%,"","0.015uF","630V"
General Purpose,"0.022uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3225C0G2E223J160AA/445-15457-1-ND/4278630,"","","","","","","","",CAP CER 0.022UF 250V C0G 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.453000","","",Active,TDK Corporation,C3225C0G2E223J160AA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24783",Active,"0.42","",C,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"445-15457-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.071 (1.80mm)",±5%,"","0.022uF","250V"
General Purpose,"10000pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3225CH2E103J160AA/445-11818-1-ND/3953484,"","","","","","","","",CAP CER 10000PF 250V CH 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.450000","","",Active,TDK Corporation,C3225CH2E103J160AA,"1","Surface Mount, MLCC",-25°C ~ 85°C,"1210 (3225 Metric)",TapeAndReel,"24784",Active,"0.45","",C,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"445-11818-1-ND","","","","","","","","","","",,capacitors\capacitor,CH,"0.071 (1.80mm)",±5%,"","10000pF","250V"
General Purpose,"0.1uF",=Value,Datasheet,https://www.knowlescapacitors.com/getattachment/2d1d9bca-ba82-47f9-be7e-f7ac57875616/High-Temp.aspx,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/1210E104K101KHT/1763-1065-1-ND/7304442,"","","","","","","","",CAP CER 0.1UF 100V 1210,"1210 (3225 Metric)","",High Temperature,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.437000","","",Active,Knowles Novacap,"1210E104K101KHT","1","Surface Mount, MLCC",-55°C ~ 200°C,"1210 (3225 Metric)",TapeAndReel,"24785",Active,"2.01","",-,"0.125 L x 0.100 W (3.18mm x 2.54mm)",DigiKey,"1763-1065-1-ND","","","","","","","","","","",,capacitors\capacitor,"","0.065 (1.65mm)",±10%,"","0.1uF","100V"
General Purpose,"4700pF",=Value,Datasheet,https://www.knowlescapacitors.com/getattachment/2d1d9bca-ba82-47f9-be7e-f7ac57875616/High-Temp.aspx,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/1210E472K501KHT/1763-1067-1-ND/7304394,"","","","","","","","",CAP CER 4700PF 500V 1210,"1210 (3225 Metric)","",High Temperature,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.433000","","",Active,Knowles Novacap,"1210E472K501KHT","1","Surface Mount, MLCC",-55°C ~ 200°C,"1210 (3225 Metric)",TapeAndReel,"24786",Active,"1.64","",-,"0.125 L x 0.100 W (3.18mm x 2.54mm)",DigiKey,"1763-1067-1-ND","","","","","","","","","","",,capacitors\capacitor,"","0.065 (1.65mm)",±10%,"","4700pF","500V"
Boardflex Sensitive,"0.047uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210X473KBRAC7800.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210X473KBRAC7800/399-16355-1-ND/7652883,"","","","","","","","",CAP CER 0.047UF 630V X7R 1210 10,"1210 (3225 Metric)","","Low ESL, Soft Termination, High Voltage",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.413000","","",Active,KEMET,C1210X473KBRAC7800,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24787",Active,"0.18","",SMD Comm X7R HV Flex,"0.130 L x 0.102 W (3.30mm x 2.60mm)",DigiKey,"399-16355-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.069 (1.75mm)",±10%,"","0.047uF","630V"
"Automotive, Bypass, Decoupling","10uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210C106K4RACAUTO.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210C106K4RACAUTO/399-15882-1-ND/7516382,"","","","","","","","",CAP CER 10UF 16V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.407000","","",Active,KEMET,C1210C106K4RACAUTO,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24788",Active,"0.18",AEC-Q200,SMD Auto X7R,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"399-15882-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.067 (1.70mm)",±10%,"","10uF","16V"
General Purpose,"0.1uF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/885342209002.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/885342209002/732-12113-1-ND/9346133,"","","","","","","","",CAP CER 0.1UF 200V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.403000","","",Active,Würth Elektronik,"885342209002","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24789",Active,"0.28","",WCAP-CSMH,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"732-12113-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.071 (1.80mm)",±10%,"","0.1uF","200V"
Automotive,"0.022uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_hightemp_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA6L3NP02E223J160AA/445-172617-1-ND/4990158,"","","","","","","","",CAP CER 0.022UF 250V NP0 1210,"1210 (3225 Metric)","",High Temperature,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.400000","","",Active,TDK Corporation,CGA6L3NP02E223J160AA,"1","Surface Mount, MLCC",-55°C ~ 150°C,"1210 (3225 Metric)",TapeAndReel,"24790",Active,"0.38",AEC-Q200,CGA,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"445-172617-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.071 (1.80mm)",±5%,"","0.022uF","250V"
General Purpose,"0.015uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_midvoltage_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3225C0G2J153J160AA/445-14876-1-ND/3956542,"","","","","","","","",CAP CER 0.015UF 630V C0G 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.397000","","",Active,TDK Corporation,C3225C0G2J153J160AA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24791",Active,"0.39","",C,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"445-14876-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.071 (1.80mm)",±5%,"","0.015uF","630V"
General Purpose,"0.047uF",=Value,Datasheet,https://www.knowlescapacitors.com/getattachment/ddd08fe0-16c1-4f86-944e-edc3fc04fb57/X7R.aspx,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/1210B473K501NT/1763-1114-1-ND/7304522,"","","","","","","","",CAP CER 0.047UF 500V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.393000","","",Active,Knowles Novacap,"1210B473K501NT","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24792",Active,"0.42","",-,"0.125 L x 0.100 W (3.18mm x 2.54mm)",DigiKey,"1763-1114-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.065 (1.65mm)",±10%,"","0.047uF","500V"
"Bypass, Decoupling","1.8uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210C185K3RACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210C185K3RACTU/399-3082-1-ND/502011,"","","","","","","","",CAP CER 1.8UF 25V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.387000","","",Active,KEMET,C1210C185K3RACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24793",Active,"0.27","",SMD Comm X7R,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"399-3082-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.067 (1.70mm)",±10%,"","1.8uF","25V"
Automotive,"0.039uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210C393J2GACAUTO.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210C393J2GACAUTO/399-11580-1-ND/4860199,"","","","","","","","",CAP CER 0.039UF 200V NP0 1210,"1210 (3225 Metric)","",Low ESL,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.383000","","",Active,KEMET,C1210C393J2GACAUTO,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24794",Active,"0.33",AEC-Q200,SMD Auto C0G,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"399-11580-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.067 (1.70mm)",±5%,"","0.039uF","200V"
General Purpose,"10000pF",=Value,Datasheet,http://datasheets.avx.com/AVX-HV_MLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1210CC103KAT1A/478-11983-1-ND/8573619,"","","","","","","","",CAP CER 10000PF 630V X7R 1210,"1210 (3225 Metric)","",High Voltage,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.380000","","",Active,AVX Corporation,"1210CC103KAT1A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24795",Active,"0.32","",-,"0.130 L x 0.098 W (3.30mm x 2.50mm)",DigiKey,"478-11983-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.071 (1.80mm)",±10%,"","10000pF","630V"
General Purpose,"0.1uF",=Value,Datasheet,http://www.yageo.com/documents/recent/UPY-NP0X7R_MV_100-to-630V_21.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC1210KKX7RYBB104/311-2044-1-ND/5195946,"","","","","","","","",CAP CER 0.1UF 250V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.377000","","",Active,Yageo,CC1210KKX7RYBB104,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24796",Active,"0.17","",CC,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"311-2044-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.071 (1.80mm)",±10%,"","0.1uF","250V"
Automotive,"1uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA6L2X7R1H105M160AA/445-13026-1-ND/3954692,"","","","","","","","",CAP CER 1UF 50V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.373000","","",Active,TDK Corporation,CGA6L2X7R1H105M160AA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24797",Active,"0.08",AEC-Q200,CGA,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"445-13026-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.071 (1.80mm)",±20%,"","1uF","50V"
Automotive,"1uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA6L2X7R1H105K160AA/445-5713-1-ND/2443753,"","","","","","","","",CAP CER 1UF 50V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.367000","","",Active,TDK Corporation,CGA6L2X7R1H105K160AA,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24798",Active,"0.09",AEC-Q200,CGA,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"445-5713-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.071 (1.80mm)",±10%,"","1uF","50V"
General Purpose,"10uF",=Value,Datasheet,http://www.samsungsem.com/kr/support/product-search/mlcc/CL32A106KATLNNE.jsp,DigiKey Link,http://digikey.com/product-detail/en/samsung-electro-mechanics/CL32A106KATLNNE/1276-3306-1-ND/3891392,"","","","","","","","",CAP CER 10UF 25V X5R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.363000","","",Active,Samsung Electro-Mechanics,CL32A106KATLNNE,"1","Surface Mount, MLCC",-55°C ~ 85°C,"1210 (3225 Metric)",TapeAndReel,"24799",Active,"0.09","",CL,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"1276-3306-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.067 (1.70mm)",±10%,"","10uF","25V"
General Purpose,"1uF",=Value,Datasheet,http://www.vishay.com/docs/45199/vjcommercialseries.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-vitramon/VJ1210Y105KXAAT/720-1822-1-ND/8324242,"","","","","","","","",CAP CER 1UF 50V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.350000","","",Active,Vishay Vitramon,VJ1210Y105KXAAT,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24800",Active,"0.41","",VJ,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"720-1822-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.067 (1.70mm)",±10%,"","1uF","50V"
General Purpose,"0.033uF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/885342209004.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/885342209004/732-12135-1-ND/9346155,"","","","","","","","",CAP CER 0.033UF 630V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.347000","","",Active,Würth Elektronik,"885342209004","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24801",Active,"0.42","",WCAP-CSMH,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"732-12135-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.071 (1.80mm)",±10%,"","0.033uF","630V"
General Purpose,"1000pF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/885342009003.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/885342009003/732-12144-1-ND/9346164,"","","","","","","","",CAP CER 1000PF 1KV C0G/NP0 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.327000","","",Active,Würth Elektronik,"885342009003","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24802",Active,"0.50","",WCAP-CSMH,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"732-12144-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.071 (1.80mm)",±5%,"","1000pF","1000V (1kV)"
Boardflex Sensitive,"0.033uF",=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/885382209001/732-13213-1-ND/9816424,"","","","","","","","",CAP CER 0.033UF 500V X7R 1210,"1210 (3225 Metric)","",Soft Termination,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.323000","","",Active,Würth Elektronik,"885382209001","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24803",Active,"0.58","",WCAP-CSST,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"732-13213-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.071 (1.80mm)",±10%,"","0.033uF","500V"
"Bypass, Decoupling","1uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210C105K5RAC7210.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210C105K5RAC7210/399-17668-1-ND/8572668,"","","","","","","","",CAP CER SMD 1210 1UF 10% 50V X7R,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.320000","","",Active,KEMET,C1210C105K5RAC7210,"1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24804",Active,"0.09","",SMD Comm X7R,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"399-17668-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.067 (1.70mm)",±10%,"","1uF","50V"
"Bypass, Decoupling","10000pF",=Value,Datasheet,https://www.johansondielectrics.com/downloads/x2y-filter-and-decoupling-capacitors.pdf,DigiKey Link,http://digikey.com/product-detail/en/johanson-dielectrics-inc/501X41W103MV4E/709-1324-1-ND/2327224,"","","","","","","","",CAP CER 10000PF 500V X7R 1210,"1210 (3225 Metric)","",Low ESL (X2Y),,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.317000","","",Active,Johanson Dielectrics Inc.,"501X41W103MV4E","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24805",Active,"0.30","",X2Y®,"0.125 L x 0.098 W (3.18mm x 2.49mm)",DigiKey,"709-1324-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.070 (1.78mm)",±20%,"","10000pF","500V"
General Purpose,"1.5uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_hightemp_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C3225X8R1E155M160AA/445-14946-1-ND/3956612,"","","","","","","","",CAP CER 1.5UF 25V X8R 1210,"1210 (3225 Metric)","",High Temperature,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.313000","","",Active,TDK Corporation,C3225X8R1E155M160AA,"1","Surface Mount, MLCC",-55°C ~ 150°C,"1210 (3225 Metric)",TapeAndReel,"24806",Active,"0.35","",C,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"445-14946-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.071 (1.80mm)",±20%,"","1.5uF","25V"
General Purpose,"2200pF",=Value,Datasheet,http://datasheets.avx.com/AVX-HV_MLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1210AC222KAT1A/478-11982-1-ND/8573618,"","","","","","","","",CAP CER 2200PF 1KV X7R 1210,"1210 (3225 Metric)","",High Voltage,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.310000","","",Active,AVX Corporation,"1210AC222KAT1A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24807",Active,"0.32","",-,"0.130 L x 0.098 W (3.30mm x 2.50mm)",DigiKey,"478-11982-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.071 (1.80mm)",±10%,"","2200pF","1000V (1kV)"
General Purpose,"0.047uF",=Value,Datasheet,http://datasheets.avx.com/TipAndRing.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1210PC473KAT1A/478-5565-1-ND/2048357,"","","","","","","","",CAP CER 0.047UF 250V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.307000","","",Active,AVX Corporation,"1210PC473KAT1A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24808",Active,"0.17","",-,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"478-5565-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.070 (1.78mm)",±10%,"","0.047uF","250V"
General Purpose,"10000pF",=Value,Datasheet,http://datasheets.avx.com/AVX-HV_MLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1210AC103KAT2A/478-7025-1-ND/3247558,"","","","","","","","",CAP CER 10000PF 1KV X7R 1210,"1210 (3225 Metric)","",High Voltage,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.283000","","",Active,AVX Corporation,"1210AC103KAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24809",Active,"0.21","",-,"0.130 L x 0.098 W (3.30mm x 2.50mm)",DigiKey,"478-7025-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.071 (1.80mm)",±10%,"","10000pF","1000V (1kV)"
General Purpose,"2.2uF",=Value,Datasheet,https://katalog.we-online.de/pbs/datasheet/885012209025.pdf,DigiKey Link,http://digikey.com/product-detail/en/w-rth-elektronik/885012209025/732-7726-1-ND/5454353,"","","","","","","","",CAP CER 2.2UF 25V X7R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.280000","","",Active,Würth Elektronik,"885012209025","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24810",Active,"0.34","",WCAP-CSGP,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"732-7726-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.071 (1.80mm)",±10%,"","2.2uF","25V"
General Purpose,"1000pF",=Value,Datasheet,http://datasheets.avx.com/AVX-HV_MLCC.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/1210GC102MAT2A/478-7463-1-ND/3660432,"","","","","","","","",CAP CER 1000PF 2KV X7R 1210,"1210 (3225 Metric)","",High Voltage,,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.277000","","",Active,AVX Corporation,"1210GC102MAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"1210 (3225 Metric)",TapeAndReel,"24811",Active,"0.27","",-,"0.130 L x 0.098 W (3.30mm x 2.50mm)",DigiKey,"478-7463-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.071 (1.80mm)",±20%,"","1000pF","2000V (2kV)"
General Purpose,"3.3uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C1210C335K4PACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C1210C335K4PACTU/399-3086-1-ND/502015,"","","","","","","","",CAP CER 3.3UF 16V X5R 1210,"1210 (3225 Metric)","","",,,,"C1210N,C1210L,C1210M",,,"","2020-09-02 01:10:35.273000","","",Active,KEMET,C1210C335K4PACTU,"1","Surface Mount, MLCC",-55°C ~ 85°C,"1210 (3225 Metric)",TapeAndReel,"24812",Active,"0.28","",SMD Comm X5R,"0.126 L x 0.098 W (3.20mm x 2.50mm)",DigiKey,"399-3086-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.067 (1.70mm)",±10%,"","3.3uF","16V"
