"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Composition","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Number of Terminations","Operating Temperature","Package / Case","Packaging","Part Status","Power (Watts)","Price","Ratings","Resistance","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Temperature Coefficient","Tolerance","Type","Value"
=Value,Datasheet,https://www.bourns.com/docs/Product-Datasheets/CRM.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/CRM2512-JW-511ELF/118-CRM2512-JW-511ELFCT-ND/10668333,"","","","","","","","",Thick Film,RES SMD 510 OHM 5% 2W 2512,"2512 (6432 Metric)","",Current Sense,,,,"R2512N,R2512L,R2512M",,,"0.031 (0.80mm)","2020-09-02 01:26:49.167000",Active,Bourns Inc.,CRM2512-JW-511ELF,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"2W","0.06","","510 Ohms",CRM2512,"0.248 L x 0.122 W (6.30mm x 3.10mm)",DigiKey,"118-CRM2512-JW-511ELFCT-ND","","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","510"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF2512FT560R/RMCF2512FT560RCT-ND/6053397,"","","","","","","","",Thick Film,RES 560 OHM 1% 1W 2512,"2512 (6432 Metric)","",Automotive AEC-Q200,,,,"R2512N,R2512L,R2512M",,,"0.028 (0.70mm)","2020-09-02 01:26:49.170000",Active,Stackpole Electronics Inc,RMCF2512FT560R,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.04",AEC-Q200,"560 Ohms",RMCF,"0.248 L x 0.126 W (6.30mm x 3.20mm)",DigiKey,RMCF2512FT560RCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","560"
=Value,Datasheet,http://www.vishay.com/docs/31057/wslhigh.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/WSL2512R0400FEB18/541-10337-1-ND/10056187,"","","","","","","","",Metal Element,RES 0.04 OHM 1% 2W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense, Moisture Resistant, Pulse Withstanding",,,,"R2512N,R2512L,R2512M",,,"0.035 (0.89mm)","2020-09-02 01:26:49.177000",Active,Vishay Dale,WSL2512R0400FEB18,"1","2",-65°C ~ 170°C,"2512 (6432 Metric)",TapeAndReel,Active,"2W","0.61",AEC-Q200,"40 mOhms",WSL-HP,"0.250 L x 0.125 W (6.35mm x 3.18mm)",DigiKey,"541-10337-1-ND","","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","40m"
=Value,Datasheet,http://rohmfs.rohm.com/en/products/databook/datasheet/passive/resistor/chip_resistor/gmr-e.pdf,DigiKey Link,http://digikey.com/product-detail/en/rohm-semiconductor/GMR100HTCFIR220/511-1689-1-ND/7927670,"","","","","","","","",Metal Element,RES 0.22 OHM 1% 3W 2512,"2512 (6432 Metric)","",Automotive AEC-Q200,,,,"R2512N,R2512L,R2512M",,,"0.022 (0.55mm)","2020-09-02 01:26:49.200000",Active,Rohm Semiconductor,GMR100HTCFIR220,"1","2",-55°C ~ 170°C,"2512 (6432 Metric)",TapeAndReel,Active,"3W","0.51",AEC-Q200,"220 mOhms",GMR,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,"511-1689-1-ND","","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±20ppm/°C,±1%,"","220m"
=Value,Datasheet,http://www.yageo.com/NewPortal/_en/search/productDocs.jsp?YageoPartNumber=PU2512FKMP50R002L,DigiKey Link,http://digikey.com/product-detail/en/yageo/PU2512FKMP50R002L/YAG5782CT-ND/8256027,"","","","","","","","",Metal Element,RES 0.002 OHM 1% 5W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense, Moisture Resistant",,,,"R2512N,R2512L,R2512M",,,"0.020 (0.50mm)","2020-09-02 01:26:49.217000",Active,Yageo,PU2512FKMP50R002L,"1","2",-65°C ~ 170°C,"2512 (6432 Metric)",TapeAndReel,Active,"5W","0.49",AEC-Q200,"2 mOhms",PU,"0.250 L x 0.125 W (6.35mm x 3.18mm)",DigiKey,YAG5782CT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","2m"
=Value,Datasheet,http://www.yageo.com/NewPortal/_en/search/productDocs.jsp?YageoPartNumber=PU2512FKM130R005L,DigiKey Link,http://digikey.com/product-detail/en/yageo/PU2512FKM130R005L/YAG6124CT-ND/9696578,"","","","","","","","",Metal Element,RES 0.005 OHM 1% 4W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense, Moisture Resistant",,,,"R2512N,R2512L,R2512M",,,"0.037 (0.94mm)","2020-09-02 01:26:49.230000",Active,Yageo,PU2512FKM130R005L,"1","2",-65°C ~ 170°C,"2512 (6432 Metric)",TapeAndReel,Active,"4W","0.48",AEC-Q200,"5 mOhms",PU,"0.250 L x 0.125 W (6.35mm x 3.18mm)",DigiKey,YAG6124CT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","5m"
=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/WSL2512R0160FEA/541-10125-1-ND/9758562,"","","","","","","","",Metal Element,RES 0.016 OHM 1% 1W 2512,"2512 (6432 Metric)","","Anti-Sulfur, Automotive AEC-Q200, Current Sense, Moisture Resistant, Pulse Withstanding",,,,"R2512N,R2512L,R2512M",,,"0.035 (0.89mm)","2020-09-02 01:26:49.233000",Active,Vishay Dale,WSL2512R0160FEA,"1","2",-65°C ~ 170°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.46",AEC-Q200,"16 mOhms",WSL,"0.250 L x 0.125 W (6.35mm x 3.18mm)",DigiKey,"541-10125-1-ND","","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","16m"
=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/WSL2512R0240FEA/541-10129-1-ND/9758566,"","","","","","","","",Metal Element,RES 0.024 OHM 1% 1W 2512,"2512 (6432 Metric)","","Anti-Sulfur, Automotive AEC-Q200, Current Sense, Moisture Resistant, Pulse Withstanding",,,,"R2512N,R2512L,R2512M",,,"0.035 (0.89mm)","2020-09-02 01:26:49.243000",Active,Vishay Dale,WSL2512R0240FEA,"1","2",-65°C ~ 170°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.46",AEC-Q200,"24 mOhms",WSL,"0.250 L x 0.125 W (6.35mm x 3.18mm)",DigiKey,"541-10129-1-ND","","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","24m"
=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/WSL2512R0220FEA/541-10128-1-ND/9758565,"","","","","","","","",Metal Element,RES 0.022 OHM 1% 1W 2512,"2512 (6432 Metric)","","Anti-Sulfur, Automotive AEC-Q200, Current Sense, Moisture Resistant, Pulse Withstanding",,,,"R2512N,R2512L,R2512M",,,"0.035 (0.89mm)","2020-09-02 01:26:49.247000",Active,Vishay Dale,WSL2512R0220FEA,"1","2",-65°C ~ 170°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.46",AEC-Q200,"22 mOhms",WSL,"0.250 L x 0.125 W (6.35mm x 3.18mm)",DigiKey,"541-10128-1-ND","","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","22m"
=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/WSL2512R0350FEA/541-10131-1-ND/9758568,"","","","","","","","",Metal Element,RES 0.035 OHM 1% 1W 2512,"2512 (6432 Metric)","","Anti-Sulfur, Automotive AEC-Q200, Current Sense, Moisture Resistant, Pulse Withstanding",,,,"R2512N,R2512L,R2512M",,,"0.035 (0.89mm)","2020-09-02 01:26:49.250000",Active,Vishay Dale,WSL2512R0350FEA,"1","2",-65°C ~ 170°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.46",AEC-Q200,"35 mOhms",WSL,"0.250 L x 0.125 W (6.35mm x 3.18mm)",DigiKey,"541-10131-1-ND","","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","35m"
=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/WSL2512R0560FEA/541-10135-1-ND/9758572,"","","","","","","","",Metal Element,RES 0.056 OHM 1% 1W 2512,"2512 (6432 Metric)","","Anti-Sulfur, Automotive AEC-Q200, Current Sense, Moisture Resistant, Pulse Withstanding",,,,"R2512N,R2512L,R2512M",,,"0.035 (0.89mm)","2020-09-02 01:26:49.253000",Active,Vishay Dale,WSL2512R0560FEA,"1","2",-65°C ~ 170°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.46",AEC-Q200,"56 mOhms",WSL,"0.250 L x 0.125 W (6.35mm x 3.18mm)",DigiKey,"541-10135-1-ND","","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","56m"
=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/WSL2512R0390FEA/541-10132-1-ND/9758569,"","","","","","","","",Metal Element,RES 0.039 OHM 1% 1W 2512,"2512 (6432 Metric)","","Anti-Sulfur, Automotive AEC-Q200, Current Sense, Moisture Resistant, Pulse Withstanding",,,,"R2512N,R2512L,R2512M",,,"0.035 (0.89mm)","2020-09-02 01:26:49.257000",Active,Vishay Dale,WSL2512R0390FEA,"1","2",-65°C ~ 170°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.46",AEC-Q200,"39 mOhms",WSL,"0.250 L x 0.125 W (6.35mm x 3.18mm)",DigiKey,"541-10132-1-ND","","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","39m"
=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/WSL2512R0180FEA/541-10126-1-ND/9758563,"","","","","","","","",Metal Element,RES 0.018 OHM 1% 1W 2512,"2512 (6432 Metric)","","Anti-Sulfur, Automotive AEC-Q200, Current Sense, Moisture Resistant, Pulse Withstanding",,,,"R2512N,R2512L,R2512M",,,"0.035 (0.89mm)","2020-09-02 01:26:49.257000",Active,Vishay Dale,WSL2512R0180FEA,"1","2",-65°C ~ 170°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.46",AEC-Q200,"18 mOhms",WSL,"0.250 L x 0.125 W (6.35mm x 3.18mm)",DigiKey,"541-10126-1-ND","","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","18m"
=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/WSL2512R0270FEA/541-10130-1-ND/9758567,"","","","","","","","",Metal Element,RES 0.027 OHM 1% 1W 2512,"2512 (6432 Metric)","","Anti-Sulfur, Automotive AEC-Q200, Current Sense, Moisture Resistant, Pulse Withstanding",,,,"R2512N,R2512L,R2512M",,,"0.035 (0.89mm)","2020-09-02 01:26:49.263000",Active,Vishay Dale,WSL2512R0270FEA,"1","2",-65°C ~ 170°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.46",AEC-Q200,"27 mOhms",WSL,"0.250 L x 0.125 W (6.35mm x 3.18mm)",DigiKey,"541-10130-1-ND","","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","27m"
=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/WSL2512R0110FEA/541-10122-1-ND/9758559,"","","","","","","","",Metal Element,RES 0.011 OHM 1% 1W 2512,"2512 (6432 Metric)","","Anti-Sulfur, Automotive AEC-Q200, Current Sense, Moisture Resistant, Pulse Withstanding",,,,"R2512N,R2512L,R2512M",,,"0.035 (0.89mm)","2020-09-02 01:26:49.267000",Active,Vishay Dale,WSL2512R0110FEA,"1","2",-65°C ~ 170°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.46",AEC-Q200,"11 mOhms",WSL,"0.250 L x 0.125 W (6.35mm x 3.18mm)",DigiKey,"541-10122-1-ND","","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","11m"
=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/WSL2512R0130FEA/541-10124-1-ND/9758561,"","","","","","","","",Metal Element,RES 0.013 OHM 1% 1W 2512,"2512 (6432 Metric)","","Anti-Sulfur, Automotive AEC-Q200, Current Sense, Moisture Resistant, Pulse Withstanding",,,,"R2512N,R2512L,R2512M",,,"0.035 (0.89mm)","2020-09-02 01:26:49.267000",Active,Vishay Dale,WSL2512R0130FEA,"1","2",-65°C ~ 170°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.46",AEC-Q200,"13 mOhms",WSL,"0.250 L x 0.125 W (6.35mm x 3.18mm)",DigiKey,"541-10124-1-ND","","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","13m"
=Value,Datasheet,http://www.vishay.com/docs/30122/wslp.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/WSLP2512R0100FEA/541-10158-1-ND/9758595,"","","","","","","","",Metal Element,RES 0.01 OHM 1% 3W 2512,"2512 (6432 Metric)","","Anti-Sulfur, Automotive AEC-Q200, Current Sense, Moisture Resistant, Pulse Withstanding",,,,"R2512N,R2512L,R2512M",,,"0.035 (0.89mm)","2020-09-02 01:26:49.273000",Active,Vishay Dale,WSLP2512R0100FEA,"1","2",-65°C ~ 170°C,"2512 (6432 Metric)",TapeAndReel,Active,"3W","0.44",AEC-Q200,"10 mOhms",WSLP,"0.250 L x 0.125 W (6.35mm x 3.18mm)",DigiKey,"541-10158-1-ND","","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","10m"
=Value,Datasheet,https://www.seielect.com/catalog/sei-hcs.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/HCS2512FTL300/HCS2512FTL300CT-ND/4517526,"","","","","","","","",Metal Element,RES 300 UOHM 1% 3W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense, Moisture Resistant",,,,"R2512N,R2512L,R2512M",,,"0.038 (0.96mm)","2020-09-02 01:26:49.293000",Active,Stackpole Electronics Inc,HCS2512FTL300,"1","2",-55°C ~ 170°C,"2512 (6432 Metric)",TapeAndReel,Active,"3W","0.43",AEC-Q200,"300 µOhms",HCS,"0.256 L x 0.128 W (6.50mm x 3.25mm)",DigiKey,HCS2512FTL300CT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±150ppm/°C,±1%,"","300 µOhms"
=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/WSL2512R2200FEA/541-10142-1-ND/9758579,"","","","","","","","",Metal Element,RES 0.22 OHM 1% 1W 2512,"2512 (6432 Metric)","","Anti-Sulfur, Automotive AEC-Q200, Current Sense, Moisture Resistant, Pulse Withstanding",,,,"R2512N,R2512L,R2512M",,,"0.035 (0.89mm)","2020-09-02 01:26:49.297000",Active,Vishay Dale,WSL2512R2200FEA,"1","2",-65°C ~ 170°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.41",AEC-Q200,"220 mOhms",WSL,"0.250 L x 0.125 W (6.35mm x 3.18mm)",DigiKey,"541-10142-1-ND","","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","220m"
=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/WSL2512R1800FEA/541-10141-1-ND/9758578,"","","","","","","","",Metal Element,RES 0.18 OHM 1% 1W 2512,"2512 (6432 Metric)","","Anti-Sulfur, Automotive AEC-Q200, Current Sense, Moisture Resistant, Pulse Withstanding",,,,"R2512N,R2512L,R2512M",,,"0.035 (0.89mm)","2020-09-02 01:26:49.313000",Active,Vishay Dale,WSL2512R1800FEA,"1","2",-65°C ~ 170°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.41",AEC-Q200,"180 mOhms",WSL,"0.250 L x 0.125 W (6.35mm x 3.18mm)",DigiKey,"541-10141-1-ND","","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","180m"
=Value,"","",DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/WSL2512R4700FEA/541-10145-1-ND/9758582,"","","","","","","","",Metal Element,RES 0.47 OHM 1% 1W 2512,"2512 (6432 Metric)","","Anti-Sulfur, Automotive AEC-Q200, Current Sense, Moisture Resistant, Pulse Withstanding",,,,"R2512N,R2512L,R2512M",,,"0.035 (0.89mm)","2020-09-02 01:26:49.317000",Active,Vishay Dale,WSL2512R4700FEA,"1","2",-65°C ~ 170°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.41",AEC-Q200,"470 mOhms",WSL,"0.250 L x 0.125 W (6.35mm x 3.18mm)",DigiKey,"541-10145-1-ND","","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","470m"
=Value,Datasheet,http://www.vishay.com/docs/30100/wsl.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/WSL2512R3500FEA/541-9997-1-ND/9758434,"","","","","","","","",Metal Element,RES 0.35 OHM 1% 1W 2512,"2512 (6432 Metric)","","Anti-Sulfur, Automotive AEC-Q200, Current Sense, Moisture Resistant, Pulse Withstanding",,,,"R2512N,R2512L,R2512M",,,"0.035 (0.89mm)","2020-09-02 01:26:49.320000",Active,Vishay Dale,WSL2512R3500FEA,"1","2",-65°C ~ 170°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.41",AEC-Q200,"350 mOhms",WSL,"0.250 L x 0.125 W (6.35mm x 3.18mm)",DigiKey,"541-9997-1-ND","","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±75ppm/°C,±1%,"","350m"
=Value,Datasheet,http://www.yageo.com/documents/recent/PYu-PA_E_51_RoHS_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/PA2512FKF070R004E/YAG2139CT-ND/5139587,"","","","","","","","",Metal Element,RES 0.004 OHM 1% 1W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Current Sense, Moisture Resistant",,,,"R2512N,R2512L,R2512M",,,"0.035 (0.88mm)","2020-09-02 01:26:49.337000",Active,Yageo,PA2512FKF070R004E,"1","2",-55°C ~ 170°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.14",AEC-Q200,"4 mOhms",PA_E,"0.250 L x 0.125 W (6.35mm x 3.18mm)",DigiKey,YAG2139CT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","4m"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1TNF1371U/PT1.37KAFCT-ND/956143,"","","","","","","","",Thick Film,RES SMD 1.37K OHM 1% 1W 2512,"2512 (6432 Metric)","",Automotive AEC-Q200,,,,"R2512N,R2512L,R2512M",,,"0.028 (0.70mm)","2020-09-02 01:26:49.357000",Active,Panasonic Electronic Components,ERJ-1TNF1371U,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.10",AEC-Q200,"1.37 kOhms",ERJ,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,PT1.37KAFCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","1.37k"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1TNF4020U/PT402AFCT-ND/956114,"","","","","","","","",Thick Film,RES SMD 402 OHM 1% 1W 2512,"2512 (6432 Metric)","",Automotive AEC-Q200,,,,"R2512N,R2512L,R2512M",,,"0.028 (0.70mm)","2020-09-02 01:26:49.373000",Active,Panasonic Electronic Components,ERJ-1TNF4020U,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.10",AEC-Q200,"402 Ohms",ERJ,"0.252 L x 0.126 W (6.40mm x 3.20mm)",DigiKey,PT402AFCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","402"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rpc.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RPC2512JT82R0/RPC2512JT82R0CT-ND/1963782,"","","","","","","","",Thick Film,RES 82 OHM 5% 1.5W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Pulse Withstanding",,,,"R2512N,R2512L,R2512M",,,"0.026 (0.65mm)","2020-09-02 01:26:49.393000",Active,Stackpole Electronics Inc,RPC2512JT82R0,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"1.5W","0.10",AEC-Q200,"82 Ohms",RPC,"0.250 L x 0.122 W (6.35mm x 3.10mm)",DigiKey,RPC2512JT82R0CT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±5%,"","82"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rpc.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RPC2512JT820R/RPC2512JT820RCT-ND/1963793,"","","","","","","","",Thick Film,RES 820 OHM 5% 1.5W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Pulse Withstanding",,,,"R2512N,R2512L,R2512M",,,"0.026 (0.65mm)","2020-09-02 01:26:49.413000",Active,Stackpole Electronics Inc,RPC2512JT820R,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"1.5W","0.10",AEC-Q200,"820 Ohms",RPC,"0.250 L x 0.122 W (6.35mm x 3.10mm)",DigiKey,RPC2512JT820RCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±5%,"","820"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/RL73H3AR91FTE/A138647CT-ND/9372048,"","","","","","","","",Thick Film,RES 0.91 OHM 1% 1W 2512,"2512 (6432 Metric)","",Current Sense,,,,"R2512N,R2512L,R2512M",,,"0.028 (0.70mm)","2020-09-02 01:26:49.427000",Active,TE Connectivity Passive Product,RL73H3AR91FTE,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.10","","910 mOhms","RL73, CGS","0.250 L x 0.122 W (6.35mm x 3.10mm)",DigiKey,A138647CT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","910m"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rpc.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RPC2512JT39R0/RPC2512JT39R0CT-ND/1963779,"","","","","","","","",Thick Film,RES 39 OHM 5% 1.5W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Pulse Withstanding",,,,"R2512N,R2512L,R2512M",,,"0.026 (0.65mm)","2020-09-02 01:26:49.440000",Active,Stackpole Electronics Inc,RPC2512JT39R0,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"1.5W","0.10",AEC-Q200,"39 Ohms",RPC,"0.250 L x 0.122 W (6.35mm x 3.10mm)",DigiKey,RPC2512JT39R0CT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±5%,"","39"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rpc.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RPC2512JT12R0/RPC2512JT12R0CT-ND/1963774,"","","","","","","","",Thick Film,RES 12 OHM 5% 1.5W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Pulse Withstanding",,,,"R2512N,R2512L,R2512M",,,"0.026 (0.65mm)","2020-09-02 01:26:49.443000",Active,Stackpole Electronics Inc,RPC2512JT12R0,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"1.5W","0.10",AEC-Q200,"12 Ohms",RPC,"0.250 L x 0.122 W (6.35mm x 3.10mm)",DigiKey,RPC2512JT12R0CT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","12"
=Value,Datasheet,https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773269&DocType=DS&DocLang=English,DigiKey Link,http://digikey.com/product-detail/en/te-connectivity-passive-product/RL73H3AR51FTE/A138636CT-ND/9372037,"","","","","","","","",Thick Film,RES 0.51 OHM 1% 1W 2512,"2512 (6432 Metric)","",Current Sense,,,,"R2512N,R2512L,R2512M",,,"0.028 (0.70mm)","2020-09-02 01:26:49.447000",Active,TE Connectivity Passive Product,RL73H3AR51FTE,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"1W","0.10","","510 mOhms","RL73, CGS","0.250 L x 0.122 W (6.35mm x 3.10mm)",DigiKey,A138636CT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","510m"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rpc.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RPC2512JT680R/RPC2512JT680RCT-ND/1963792,"","","","","","","","",Thick Film,RES 680 OHM 5% 1.5W 2512,"2512 (6432 Metric)","","Automotive AEC-Q200, Pulse Withstanding",,,,"R2512N,R2512L,R2512M",,,"0.026 (0.65mm)","2020-09-02 01:26:49.447000",Active,Stackpole Electronics Inc,RPC2512JT680R,"1","2",-55°C ~ 155°C,"2512 (6432 Metric)",TapeAndReel,Active,"1.5W","0.10",AEC-Q200,"680 Ohms",RPC,"0.250 L x 0.122 W (6.35mm x 3.10mm)",DigiKey,RPC2512JT680RCT-ND,"","","","","","","","","","","2512",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±5%,"","680"
