Part Type,Applications,Part Number,Schematic Part,Part Value,Tolerance,Features,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
Capacitor,"Automotive, Bypass, Decoupling",C2220C332KHRACAUTO,capacitors\2220_5750Metric,3300pF,±10%,"Low ESL, High Voltage",3000V (3kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C332KHRACAUTO.pdf,CAP CER 3300PF 3KV X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Boardflex Sensitive",C2220X472KHRACAUTO,capacitors\2220_5750Metric,4700pF,±10%,"Soft Termination, High Voltage",3000V (3kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220X472KHRACAUTO.pdf,CAP CER 2220 4.7NF 3000V X7R 10%,"Surface Mount, MLCC",0.232 L x 0.197 W (5.90mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C473KFRAC7800,capacitors\2220_5750Metric,0.047uF,±10%,"Low ESL, High Voltage",1500V (1.5kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C473KFRAC7800.pdf,CAP CER 0.047UF 1.5KV X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C473JBGAC7800,capacitors\2220_5750Metric,0.047uF,±5%,"Low ESL, High Voltage",630V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C473JBGAC7800.pdf,CAP CE 0.047UF 630V C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",C2220C106K3RAC7800,capacitors\2220_5750Metric,10uF,±10%,,25V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C106K3RAC7800.pdf,CAP CER 10UF 25V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C474J5GACTU,capacitors\2220_5750Metric,0.47uF,±5%,Low ESL,50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C474J5GACTU.pdf,CAP CER 0.47UF 50V C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C334J1GACTU,capacitors\2220_5750Metric,0.33uF,±5%,Low ESL,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C334J1GACTU.pdf,CAP CER 0.33UF 100V C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C102JGGACTU,capacitors\2220_5750Metric,1000pF,±5%,"Low ESL, High Voltage",2000V (2kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C102JGGACTU.pdf,CAP CER 1000PF 2KV C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C681JZGACTU,capacitors\2220_5750Metric,680pF,±5%,"Low ESL, High Voltage",2500V (2.5kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C681JZGACTU.pdf,CAP CER 680PF 2.5KV C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C821JZGACTU,capacitors\2220_5750Metric,820pF,±5%,"Low ESL, High Voltage",2500V (2.5kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C821JZGACTU.pdf,CAP CER 820PF 2.5KV C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C221JHGACTU,capacitors\2220_5750Metric,220pF,±5%,"Low ESL, High Voltage",3000V (3kV),"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C221JHGACTU.pdf,CAP CER 220PF 3KV C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,Safety,GA355QR7GF182KW01L,capacitors\2220_5750Metric,1800pF,±10%,,250VAC,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GA355QR7GF182KW01-01.pdf,CAP CER 1800PF 250VAC X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"Bypass, Decoupling",C2220C474K5RAC7800,capacitors\2220_5750Metric,0.47uF,±10%,,50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C474K5RACTU.pdf,CAP CER 0.47UF 50V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",C2220C474K1RACTU,capacitors\2220_5750Metric,0.47uF,±10%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C474K1RACTU.pdf,CAP CER 0.47UF 100V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",C2220C224K2RAC7800,capacitors\2220_5750Metric,0.22uF,±10%,,200V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C224K2RAC7800.pdf,CAP CER 0.22UF 200V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",C2220C474K2RAC7800,capacitors\2220_5750Metric,0.47uF,±10%,,200V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C474K2RAC7800.pdf,CAP CER 0.47UF 200V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",C2220C105M5RACTU,capacitors\2220_5750Metric,1uF,±20%,,50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C105M5RACTU.pdf,CAP CER 1UF 50V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,CC2220KKX7R9BB105,capacitors\2220_5750Metric,1uF,±10%,,50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://www.yageo.com/NewPortal/_en/search/productDocs.jsp?YageoPartNumber=CC2220KKX7R9BB105,CAP CER 1UF 50V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Yageo,,,
Capacitor,"Bypass, Decoupling",C2220C334KARAC7800,capacitors\2220_5750Metric,0.33uF,±10%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C334KARAC7800.pdf,CAP CER 0.33UF 250V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C274J5GACTU,capacitors\2220_5750Metric,0.27uF,±5%,Low ESL,50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C274J5GACTU.pdf,CAP CER 0.27UF 50V C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,Boardflex Sensitive,C2220X224K2RAC7800,capacitors\2220_5750Metric,0.22uF,±10%,Soft Termination,200V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220X224K2RAC7800.pdf,CAP CER 0.22UF 200V X7R 2220,"Surface Mount, MLCC",0.232 L x 0.197 W (5.90mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C224J1GACTU,capacitors\2220_5750Metric,0.22uF,±5%,Low ESL,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C224J1GACTU.pdf,CAP CER 0.22UF 100V C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C334J5GACTU,capacitors\2220_5750Metric,0.33uF,±5%,Low ESL,50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C334J5GACTU.pdf,CAP CER 0.33UF 50V C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,Boardflex Sensitive,C2220X104K2RAC7800,capacitors\2220_5750Metric,0.1uF,±10%,Soft Termination,200V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220X104K2RAC7800.pdf,CAP CER 0.1UF 200V X7R 2220,"Surface Mount, MLCC",0.232 L x 0.197 W (5.90mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C473J1GACTU,capacitors\2220_5750Metric,0.047uF,±5%,Low ESL,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C473J1GACTU.pdf,CAP CER 0.047UF 100V NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C473J5GACTU,capacitors\2220_5750Metric,0.047uF,±5%,Low ESL,50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C473J5GACTU.pdf,CAP CER 0.047UF 50V C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Medical, Non-Critical",MM201C155KCZ2A,capacitors\2220_5750Metric,1.5uF,±10%,,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,http://datasheets.avx.com/AVX-MM.pdf,CAP CER 1.5UF 100V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,AVX Corporation,,,
Capacitor,General Purpose,C2220C474KARACTU,capacitors\2220_5750Metric,0.47uF,±10%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C474KARACTU.pdf,CAP CER 0.47UF 250V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,Safety,GA355DR7GB223KW01L,capacitors\2220_5750Metric,0.022uF,±10%,,250VAC,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GA355DR7GB223KW01-01.pdf,CAP CER 0.022UF 250VAC X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"Bypass, Decoupling",C2220C105J5RACTU,capacitors\2220_5750Metric,1uF,±5%,,50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C105J5RACTU.pdf,CAP CER 1UF 50V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C224J5GACTU,capacitors\2220_5750Metric,0.22uF,±5%,Low ESL,50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C224J5GACTU.pdf,CAP CER 0.22UF 50V C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Automotive, Boardflex Sensitive",C2220X105K5RACAUTO,capacitors\2220_5750Metric,1uF,±10%,Soft Termination,50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220X105K5RACAUTO.pdf,CAP CER 1UF 50V X7R 2220,"Surface Mount, MLCC",0.232 L x 0.197 W (5.90mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,Boardflex Sensitive,C2220X105K5RAC7800,capacitors\2220_5750Metric,1uF,±10%,Soft Termination,50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220X105K5RAC7800.pdf,CAP CER 1UF 50V X7R 2220,"Surface Mount, MLCC",0.232 L x 0.197 W (5.90mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C104J1GACTU,capacitors\2220_5750Metric,0.1uF,±5%,Low ESL,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C104J1GACTU.pdf,CAP CER 0.1UF 100V C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C223J1GACTU,capacitors\2220_5750Metric,0.022uF,±5%,Low ESL,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C223J1GACTU.pdf,CAP CER 0.022UF 100V NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C333J1GACTU,capacitors\2220_5750Metric,0.033uF,±5%,Low ESL,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C333J1GACTU.pdf,CAP CER 0.033UF 100V NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,"Bypass, Decoupling",C2220C105K5RACTU,capacitors\2220_5750Metric,1uF,±10%,,50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C105K5RACTU.pdf,CAP CER 1UF 50V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,Safety,GA355QR7GB103KW01L,capacitors\2220_5750Metric,10000pF,±10%,,250VAC,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GA355QR7GB103KW01-01.pdf,CAP CER 10000PF 250VAC X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,General Purpose,C2220C684KARACTU,capacitors\2220_5750Metric,0.68uF,±10%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C684KARACTU.pdf,CAP CER 0.68UF 250V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,Safety,GA355QR7GB153KW01L,capacitors\2220_5750Metric,0.015uF,±10%,,250VAC,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GA355QR7GB153KW01-01.pdf,CAP CER 0.015UF 250VAC X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,Safety,GA355QR7GF222KW01L,capacitors\2220_5750Metric,2200pF,±10%,,250VAC,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GA355QR7GF222KW01-01.pdf,CAP CER 2200PF 250VAC X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,Safety,GA355QR7GF332KW01L,capacitors\2220_5750Metric,3300pF,±10%,,250VAC,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GA355QR7GF332KW01-01.pdf,CAP CER 3300PF 250VAC X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,Murata Electronics,,,
Capacitor,"Bypass, Decoupling",C2220C104KARAC7800,capacitors\2220_5750Metric,0.1uF,±10%,,250V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C104KARAC7800.pdf,CAP CER 0.1UF 250V X7R 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C104J5GACTU,capacitors\2220_5750Metric,0.1uF,±5%,Low ESL,50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C104J5GACTU.pdf,CAP CER 0.1UF 50V C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C124J5GACTU,capacitors\2220_5750Metric,0.12uF,±5%,Low ESL,50V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C124J5GACTU.pdf,CAP CER 0.12UF 50V C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
Capacitor,General Purpose,C2220C124J1GACTU,capacitors\2220_5750Metric,0.12uF,±5%,Low ESL,100V,"C2220N,C2220L,C2220M",2220 (5750 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/C2220C124J1GACTU.pdf,CAP CER 0.12UF 100V C0G/NP0 2220,"Surface Mount, MLCC",0.224 L x 0.197 W (5.70mm x 5.00mm),2,-55°C ~ 125°C,,KEMET,,,
