Part Type,Applications,Part Number,Schematic Part,Part Value,Tolerance,ESR (Equivalent Series Resistance),Features,Lifetime @ Temp,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Size,Number of Pins,Temperature Coefficient,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
,,T540D336M030BT8610,"capacitors\Capacitor_AL,capacitors\Capacitor_p",33uF,±20%,100mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 33UF 30V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D226M030BT8605,"capacitors\Capacitor_AL,capacitors\Capacitor_p",22uF,±20%,100mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 22UF 30V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D337M006DH86107610,"capacitors\Capacitor_AL,capacitors\Capacitor_p",330uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D337M006DH86107610.pdf,CAP TANT POLY 330UF 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D227M006DH86057610,"capacitors\Capacitor_AL,capacitors\Capacitor_p",220uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D227M006DH86057610.pdf,CAP TANT POLY 220UF 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D157M006DH86057610,"capacitors\Capacitor_AL,capacitors\Capacitor_p",150uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D157M006DH86057610.pdf,CAP TANT POLY 150UF 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D477M004DH86107610,"capacitors\Capacitor_AL,capacitors\Capacitor_p",470uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D477M004DH86107610.pdf,CAP TANT POLY 470UF 4V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D337M004DH86057610,"capacitors\Capacitor_AL,capacitors\Capacitor_p",330uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D337M004DH86057610.pdf,CAP TANT POLY 330UF 4V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D227M004DH86057610,"capacitors\Capacitor_AL,capacitors\Capacitor_p",220uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D227M004DH86057610.pdf,CAP TANT POLY 220UF 4V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D687M003DH86057610,"capacitors\Capacitor_AL,capacitors\Capacitor_p",680uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D687M003DH86057610.pdf,CAP TANT POLY 680UF 3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D477M003DH86057610,"capacitors\Capacitor_AL,capacitors\Capacitor_p",470uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D477M003DH86057610.pdf,CAP TANT POLY 470UF 3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D337M003DH86057610,"capacitors\Capacitor_AL,capacitors\Capacitor_p",330uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D337M003DH86057610.pdf,CAP TANT POLY 330UF 3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D687M2R5DH86057610,"capacitors\Capacitor_AL,capacitors\Capacitor_p",680uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D687M2R5DH86057610.pdf,CAP TANT POLY 680UF 2.5V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D477M2R5DH86057610,"capacitors\Capacitor_AL,capacitors\Capacitor_p",470uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D477M2R5DH86057610.pdf,CAP TANT POLY 470UF 2.5V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D337M2R5DH86057610,"capacitors\Capacitor_AL,capacitors\Capacitor_p",330uF,±20%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D337M2R5DH86057610.pdf,CAP TANT POLY 330UF 2.5V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T541X477M006BH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",470uF,±20%,12mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T541X477M006BH8505.pdf,CAP TANT POLY 470UF 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T541X108M004BH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",1000uF,±20%,12mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T541X108M004BH8505.pdf,CAP TANT POLY 1000UF 4V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T541X687M004BH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",680uF,±20%,12mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T541X687M004BH8505.pdf,CAP TANT POLY 680UF 4V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T541X158M003BH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",1500uF,±20%,12mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T541X158M003BH8505.pdf,CAP TANT POLY 1500UF 3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T541X108M003BH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",1000uF,±20%,12mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T541X108M003BH8505.pdf,CAP TANT POLY 1000UF 3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T541X158M2R5BH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",1500uF,±20%,12mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T541X158M2R5BH8505.pdf,CAP TANT POLY 1500UF 2.5V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T541X108M2R5BH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",1000uF,±20%,12mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T541X108M2R5BH8505.pdf,CAP TANT POLY 1000UF 2.5V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D337K006DH85107610,"capacitors\Capacitor_AL,capacitors\Capacitor_p",330uF,±10%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D337K006DH85107610.pdf,CAP TANT POLY 330UF 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D227K006DH85057610,"capacitors\Capacitor_AL,capacitors\Capacitor_p",220uF,±10%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D227K006DH85057610.pdf,CAP TANT POLY 220UF 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T541X157K016BT8510,"capacitors\Capacitor_AL,capacitors\Capacitor_p",150uF,±10%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 150UF 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T541X477K010BT8510,"capacitors\Capacitor_AL,capacitors\Capacitor_p",470uF,±10%,20mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 470UF 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T541X337K010BT8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",330uF,±10%,15mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 330UF 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D156K035BH8710,"capacitors\Capacitor_AL,capacitors\Capacitor_p",15uF,±10%,100mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 15UF 35V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D336K0CT8705,"capacitors\Capacitor_AL,capacitors\Capacitor_p",33uF,±10%,,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 33UF 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D226K0CT8705,"capacitors\Capacitor_AL,capacitors\Capacitor_p",22uF,±10%,,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 22UF 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D156K0CT8710,"capacitors\Capacitor_AL,capacitors\Capacitor_p",15uF,±10%,,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 15UF 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D476K020CT8705,"capacitors\Capacitor_AL,capacitors\Capacitor_p",47uF,±10%,100mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 47UF 20V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D336K020CT8705,"capacitors\Capacitor_AL,capacitors\Capacitor_p",33uF,±10%,100mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 33UF 20V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D226K020CT8705,"capacitors\Capacitor_AL,capacitors\Capacitor_p",22uF,±10%,100mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 22UF 20V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T541X107M030BH8620,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,35mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 100UF 30V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T541X686M030BH8620,"capacitors\Capacitor_AL,capacitors\Capacitor_p",68uF,±20%,35mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 68UF 30V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T541X107M030BH6720,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,35mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 100UF 30V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T541X477M006DH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",470uF,±20%,12mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T541X477M006DH8505.pdf,CAP TANT POLY 470UF 6.3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T541X108M004DH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",1000uF,±20%,12mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T541X108M004DH8505.pdf,CAP TANT POLY 1000UF 4V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T541X687M004DH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",680uF,±20%,12mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T541X687M004DH8505.pdf,CAP TANT POLY 680UF 4V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T541X158M003DH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",1500uF,±20%,12mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T541X158M003DH8505.pdf,CAP TANT POLY 1500UF 3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T541X108M003DH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",1000uF,±20%,12mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T541X108M003DH8505.pdf,CAP TANT POLY 1000UF 3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T541X158M2R5DH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",1500uF,±20%,12mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T541X158M2R5DH8505.pdf,CAP TANT POLY 1500UF 2.5V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T541X108M2R5DH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",1000uF,±20%,12mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T541X108M2R5DH8505.pdf,CAP TANT POLY 1000UF 2.5V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T541X107K030AT8520,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±10%,35mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 100UF 30V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T541X686K030AT8520,"capacitors\Capacitor_AL,capacitors\Capacitor_p",68uF,±10%,35mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 68UF 30V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T540D337K003BH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",330uF,±10%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,3V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D337K003BH8505.pdf,CAP TANT POLY 330UF 3V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D687K2R5BH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",680uF,±10%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,2.5V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D687K2R5BH8505.pdf,CAP TANT POLY 680UF 2.5V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D477K2R5BH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",470uF,±10%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,2.5V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D477K2R5BH8505.pdf,CAP TANT POLY 470UF 2.5V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D337K2R5BH8505,"capacitors\Capacitor_AL,capacitors\Capacitor_p",330uF,±10%,40mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,2.5V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T540D337K2R5BH8505.pdf,CAP TANT POLY 330UF 2.5V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D336M0AT8605,"capacitors\Capacitor_AL,capacitors\Capacitor_p",33uF,±20%,,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 33UF 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D226M0AT8605,"capacitors\Capacitor_AL,capacitors\Capacitor_p",22uF,±20%,,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 22UF 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D156M0AT8610,"capacitors\Capacitor_AL,capacitors\Capacitor_p",15uF,±20%,,High Reliability,2000 Hrs @ 125°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 15UF 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D476M020AT8605,"capacitors\Capacitor_AL,capacitors\Capacitor_p",47uF,±20%,100mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,20V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 47UF 20V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D336M020AT8605,"capacitors\Capacitor_AL,capacitors\Capacitor_p",33uF,±20%,100mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,20V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 33UF 20V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,T540D226M020AT8605,"capacitors\Capacitor_AL,capacitors\Capacitor_p",22uF,±20%,100mOhm @ 100kHz,High Reliability,2000 Hrs @ 125°C,20V,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://content.kemet.com/datasheets/KEM_T2077_T540-541.pdf,CAP TANT POLY 22UF 20V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,-55°C ~ 125°C,,KEMET,,,
,,TCJY336M020R0070E,"capacitors\Capacitor_AL,capacitors\Capacitor_p",33uF,±20%,70mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,http://datasheets.avx.com/TCJ.pdf,CAP TANT POLY 33UF 20V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,AVX Corporation,,,
,,T520V107M010AHE018,"capacitors\Capacitor_AL,capacitors\Capacitor_p",100uF,±20%,18mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T520V107M010AHE018.pdf,CAP TANT POLY 100UF 10V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
,,T520V336M016AHE060,"capacitors\Capacitor_AL,capacitors\Capacitor_p",33uF,±20%,60mOhm @ 100kHz,General Purpose,2000 Hrs @ 105°C,,"C_TAN_2917-N,C_TAN_2917-L,C_TAN_2917-M",2917 (7343 Metric),C,,,https://api.kemet.com/component-edge/download/datasheet/T520V336M016AHE060.pdf,CAP TANT POLY 33UF 16V 2917,Surface Mount,0.287 L x 0.169 W (7.30mm x 4.30mm),2,,,,KEMET,,,
